Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
DE1,,FC København,Vejle BK,2,1,H,NoR,NoR,NoR
DE1,,Aarhus Fremad,Aarhus GF,2,1,H,NoR,NoR,NoR
DE1,,Herfølge BK,Silkeborg IF,0,2,A,NoR,NoR,NoR
DE1,,Ikast FS,Akademisk BK,0,4,A,NoR,NoR,NoR
DE1,,Lyngby FC,Brøndby IF,1,7,A,NoR,NoR,NoR
DE1,,Odense BK,Aalborg BK,0,0,D,NoR,NoR,NoR
DE1,,Akademisk BK,Lyngby FC,4,4,D,NoR,NoR,NoR
DE1,,Aarhus GF,Odense BK,5,2,H,NoR,NoR,NoR
DE1,,Aalborg BK,Herfølge BK,2,3,A,NoR,NoR,NoR
DE1,,Brøndby IF,Aarhus Fremad,4,2,H,NoR,NoR,NoR
DE1,,Silkeborg IF,FC København,1,1,D,NoR,NoR,NoR
DE1,,Vejle BK,Ikast FS,2,0,H,NoR,NoR,NoR
DE1,,FC København,Aalborg BK,4,3,H,NoR,NoR,NoR
DE1,,Aarhus Fremad,Akademisk BK,2,3,A,NoR,NoR,NoR
DE1,,Herfølge BK,Aarhus GF,1,3,A,NoR,NoR,NoR
DE1,,Lyngby FC,Ikast FS,5,4,H,NoR,NoR,NoR
DE1,,Odense BK,Brøndby IF,0,1,A,NoR,NoR,NoR
DE1,,Silkeborg IF,Vejle BK,2,1,H,NoR,NoR,NoR
DE1,,Akademisk BK,Odense BK,2,1,H,NoR,NoR,NoR
DE1,,Aarhus GF,FC København,1,3,A,NoR,NoR,NoR
DE1,,Aalborg BK,Silkeborg IF,2,2,D,NoR,NoR,NoR
DE1,,Brøndby IF,Herfølge BK,5,1,H,NoR,NoR,NoR
DE1,,Ikast FS,Aarhus Fremad,2,1,H,NoR,NoR,NoR
DE1,,Vejle BK,Lyngby FC,1,0,H,NoR,NoR,NoR
DE1,,Aalborg BK,Vejle BK,3,0,H,NoR,NoR,NoR
DE1,,FC København,Brøndby IF,4,1,H,NoR,NoR,NoR
DE1,,Aarhus Fremad,Lyngby FC,2,3,A,NoR,NoR,NoR
DE1,,Herfølge BK,Akademisk BK,0,0,D,NoR,NoR,NoR
DE1,,Odense BK,Ikast FS,1,2,A,NoR,NoR,NoR
DE1,,Silkeborg IF,Aarhus GF,2,0,H,NoR,NoR,NoR
DE1,,Akademisk BK,FC København,1,1,D,NoR,NoR,NoR
DE1,,Brøndby IF,Silkeborg IF,1,2,A,NoR,NoR,NoR
DE1,,Ikast FS,Herfølge BK,4,1,H,NoR,NoR,NoR
DE1,,Lyngby FC,Odense BK,1,0,H,NoR,NoR,NoR
DE1,,Aarhus GF,Aalborg BK,0,1,A,NoR,NoR,NoR
DE1,,Vejle BK,Aarhus Fremad,4,2,H,NoR,NoR,NoR
DE1,,Aarhus GF,Vejle BK,1,2,A,NoR,NoR,NoR
DE1,,Aalborg BK,Brøndby IF,3,0,H,NoR,NoR,NoR
DE1,,FC København,Ikast FS,3,1,H,NoR,NoR,NoR
DE1,,Herfølge BK,Lyngby FC,2,4,A,NoR,NoR,NoR
DE1,,Odense BK,Aarhus Fremad,1,1,D,NoR,NoR,NoR
DE1,,Silkeborg IF,Akademisk BK,1,0,H,NoR,NoR,NoR
DE1,,Akademisk BK,Aalborg BK,2,0,H,NoR,NoR,NoR
DE1,,Brøndby IF,Aarhus GF,2,0,H,NoR,NoR,NoR
DE1,,Aarhus Fremad,Herfølge BK,1,2,A,NoR,NoR,NoR
DE1,,Ikast FS,Silkeborg IF,2,2,D,NoR,NoR,NoR
DE1,,Lyngby FC,FC København,0,4,A,NoR,NoR,NoR
DE1,,Vejle BK,Odense BK,2,0,H,NoR,NoR,NoR
DE1,,Silkeborg IF,Lyngby FC,0,0,D,NoR,NoR,NoR
DE1,,Aarhus GF,Akademisk BK,1,1,D,NoR,NoR,NoR
DE1,,Aalborg BK,Ikast FS,2,2,D,NoR,NoR,NoR
DE1,,Brøndby IF,Vejle BK,1,2,A,NoR,NoR,NoR
DE1,,FC København,Aarhus Fremad,1,1,D,NoR,NoR,NoR
DE1,,Herfølge BK,Odense BK,4,1,H,NoR,NoR,NoR
DE1,,Akademisk BK,Brøndby IF,1,1,D,NoR,NoR,NoR
DE1,,Aarhus Fremad,Silkeborg IF,1,3,A,NoR,NoR,NoR
DE1,,Ikast FS,Aarhus GF,1,3,A,NoR,NoR,NoR
DE1,,Lyngby FC,Aalborg BK,4,1,H,NoR,NoR,NoR
DE1,,Odense BK,FC København,2,3,A,NoR,NoR,NoR
DE1,,Vejle BK,Herfølge BK,3,0,H,NoR,NoR,NoR
DE1,,Aarhus GF,Lyngby FC,1,1,D,NoR,NoR,NoR
DE1,,Aalborg BK,Aarhus Fremad,1,0,H,NoR,NoR,NoR
DE1,,Brøndby IF,Ikast FS,5,0,H,NoR,NoR,NoR
DE1,,Herfølge BK,FC København,2,2,D,NoR,NoR,NoR
DE1,,Silkeborg IF,Odense BK,1,1,D,NoR,NoR,NoR
DE1,,Vejle BK,Akademisk BK,1,4,A,NoR,NoR,NoR
DE1,,Aarhus GF,Brøndby IF,0,3,A,NoR,NoR,NoR
DE1,,FC København,Silkeborg IF,1,1,D,NoR,NoR,NoR
DE1,,Herfølge BK,Aalborg BK,1,2,A,NoR,NoR,NoR
DE1,,Ikast FS,Vejle BK,1,3,A,NoR,NoR,NoR
DE1,,Lyngby FC,Akademisk BK,1,1,D,NoR,NoR,NoR
DE1,,Odense BK,Aarhus Fremad,1,3,A,NoR,NoR,NoR
DE1,,Aarhus Fremad,Aarhus GF,1,2,A,NoR,NoR,NoR
DE1,,Akademisk BK,Ikast FS,1,2,A,NoR,NoR,NoR
DE1,,Aalborg BK,Odense BK,1,1,D,NoR,NoR,NoR
DE1,,Brøndby IF,Lyngby FC,2,1,H,NoR,NoR,NoR
DE1,,Silkeborg IF,Herfølge BK,2,0,H,NoR,NoR,NoR
DE1,,Vejle BK,FC København,1,0,H,NoR,NoR,NoR
DE1,,Ikast FS,Brøndby IF,2,4,A,NoR,NoR,NoR
DE1,,Akademisk BK,Vejle BK,3,2,H,NoR,NoR,NoR
DE1,,Aarhus GF,Aalborg BK,4,1,H,NoR,NoR,NoR
DE1,,FC København,Herfølge BK,3,1,H,NoR,NoR,NoR
DE1,,Lyngby FC,Aarhus Fremad,0,2,A,NoR,NoR,NoR
DE1,,Odense BK,Silkeborg IF,1,3,A,NoR,NoR,NoR
DE1,,Silkeborg IF,Aarhus GF,0,2,A,NoR,NoR,NoR
DE1,,Aalborg BK,Lyngby FC,5,0,H,NoR,NoR,NoR
DE1,,Brøndby IF,Akademisk BK,2,1,H,NoR,NoR,NoR
DE1,,FC København,Odense BK,0,2,A,NoR,NoR,NoR
DE1,,Aarhus Fremad,Ikast FS,5,3,H,NoR,NoR,NoR
DE1,,Herfølge BK,Vejle BK,3,1,H,NoR,NoR,NoR
DE1,,Akademisk BK,Aarhus Fremad,6,1,H,NoR,NoR,NoR
DE1,,Aarhus GF,FC København,2,2,D,NoR,NoR,NoR
DE1,,Ikast FS,Aalborg BK,0,2,A,NoR,NoR,NoR
DE1,,Lyngby FC,Silkeborg IF,4,1,H,NoR,NoR,NoR
DE1,,Odense BK,Herfølge BK,3,3,D,NoR,NoR,NoR
DE1,,Vejle BK,Brøndby IF,1,4,A,NoR,NoR,NoR
DE1,,Aalborg BK,Akademisk BK,6,1,H,NoR,NoR,NoR
DE1,,FC København,Lyngby FC,3,2,H,NoR,NoR,NoR
DE1,,Aarhus Fremad,Brøndby IF,1,3,A,NoR,NoR,NoR
DE1,,Herfølge BK,Aarhus GF,2,2,D,NoR,NoR,NoR
DE1,,Odense BK,Vejle BK,2,1,H,NoR,NoR,NoR
DE1,,Silkeborg IF,Ikast FS,3,2,H,NoR,NoR,NoR
DE1,,Akademisk BK,Silkeborg IF,1,2,A,NoR,NoR,NoR
DE1,,Aarhus GF,Odense BK,1,1,D,NoR,NoR,NoR
DE1,,Brøndby IF,Aalborg BK,1,0,H,NoR,NoR,NoR
DE1,,Ikast FS,FC København,1,2,A,NoR,NoR,NoR
DE1,,Lyngby FC,Herfølge BK,1,1,D,NoR,NoR,NoR
DE1,,Vejle BK,Aarhus Fremad,3,3,D,NoR,NoR,NoR
DE1,,Silkeborg IF,Brøndby IF,1,2,A,NoR,NoR,NoR
DE1,,Aarhus GF,Vejle BK,0,0,D,NoR,NoR,NoR
DE1,,Aalborg BK,Aarhus Fremad,3,1,H,NoR,NoR,NoR
DE1,,FC København,Akademisk BK,2,1,H,NoR,NoR,NoR
DE1,,Herfølge BK,Ikast FS,2,1,H,NoR,NoR,NoR
DE1,,Odense BK,Lyngby FC,0,1,A,NoR,NoR,NoR
DE1,,Brøndby IF,FC København,2,0,H,NoR,NoR,NoR
DE1,,Akademisk BK,Herfølge BK,2,1,H,NoR,NoR,NoR
DE1,,Aarhus Fremad,Silkeborg IF,0,1,A,NoR,NoR,NoR
DE1,,Ikast FS,Odense BK,1,4,A,NoR,NoR,NoR
DE1,,Lyngby FC,Aarhus GF,3,0,H,NoR,NoR,NoR
DE1,,Vejle BK,Aalborg BK,1,1,D,NoR,NoR,NoR
DE1,,Odense BK,Akademisk BK,3,0,H,NoR,NoR,NoR
DE1,,Aarhus GF,Ikast FS,3,1,H,NoR,NoR,NoR
DE1,,FC København,Aarhus Fremad,3,1,H,NoR,NoR,NoR
DE1,,Herfølge BK,Brøndby IF,1,2,A,NoR,NoR,NoR
DE1,,Lyngby FC,Vejle BK,0,2,A,NoR,NoR,NoR
DE1,,Silkeborg IF,Aalborg BK,4,0,H,NoR,NoR,NoR
DE1,,Brøndby IF,Odense BK,3,2,H,NoR,NoR,NoR
DE1,,Ikast FS,Lyngby FC,1,1,D,NoR,NoR,NoR
DE1,,Vejle BK,Silkeborg IF,1,1,D,NoR,NoR,NoR
DE1,,Aalborg BK,FC København,0,1,A,NoR,NoR,NoR
DE1,,Akademisk BK,Aarhus GF,4,4,D,NoR,NoR,NoR
DE1,,Aarhus Fremad,Herfølge BK,1,1,D,NoR,NoR,NoR
DE1,,Akademisk BK,Lyngby FC,2,0,H,NoR,NoR,NoR
DE1,,Aalborg BK,Herfølge BK,2,3,A,NoR,NoR,NoR
DE1,,Brøndby IF,Aarhus GF,1,1,D,NoR,NoR,NoR
DE1,,Aarhus Fremad,Odense BK,2,0,H,NoR,NoR,NoR
DE1,,Silkeborg IF,FC København,1,1,D,NoR,NoR,NoR
DE1,,Vejle BK,Ikast FS,4,0,H,NoR,NoR,NoR
DE1,,Aarhus GF,Aarhus Fremad,1,1,D,NoR,NoR,NoR
DE1,,FC København,Vejle BK,4,1,H,NoR,NoR,NoR
DE1,,Herfølge BK,Silkeborg IF,0,4,A,NoR,NoR,NoR
DE1,,Ikast FS,Akademisk BK,1,1,D,NoR,NoR,NoR
DE1,,Lyngby FC,Brøndby IF,0,2,A,NoR,NoR,NoR
DE1,,Odense BK,Aalborg BK,0,1,A,NoR,NoR,NoR
DE1,,Herfølge BK,FC København,1,0,H,NoR,NoR,NoR
DE1,,Aalborg BK,Aarhus GF,2,4,A,NoR,NoR,NoR
DE1,,Brøndby IF,Ikast FS,3,1,H,NoR,NoR,NoR
DE1,,Aarhus Fremad,Lyngby FC,0,3,A,NoR,NoR,NoR
DE1,,Silkeborg IF,Odense BK,1,1,D,NoR,NoR,NoR
DE1,,Vejle BK,Akademisk BK,1,0,H,NoR,NoR,NoR
DE1,,Akademisk BK,Brøndby IF,3,1,H,NoR,NoR,NoR
DE1,,Aarhus GF,Silkeborg IF,2,2,D,NoR,NoR,NoR
DE1,,Ikast FS,Aarhus Fremad,1,2,A,NoR,NoR,NoR
DE1,,Lyngby FC,Aalborg BK,2,1,H,NoR,NoR,NoR
DE1,,Odense BK,FC København,1,2,A,NoR,NoR,NoR
DE1,,Vejle BK,Herfølge BK,4,2,H,NoR,NoR,NoR
DE1,,Aalborg BK,Ikast FS,1,1,D,NoR,NoR,NoR
DE1,,Brøndby IF,Vejle BK,5,0,H,NoR,NoR,NoR
DE1,,FC København,Aarhus GF,2,1,H,NoR,NoR,NoR
