Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
CR1,,HNK Rijeka,NK Istra 1961,3,0,H,2,0,H
CR1,,Dinamo Zagreb,NK Osijek,3,1,H,2,0,H
CR1,,Hrvatski Dragovoljac,Lokomotiva Zagreb,0,2,A,0,1,A
CR1,,NK Zadar,Hajduk Split,1,5,A,1,2,A
CR1,,RNK Split,Slaven Belupo,2,1,H,2,0,H
CR1,,Dinamo Zagreb,NK Zadar,3,0,H,0,0,D
CR1,,Slaven Belupo,Hrvatski Dragovoljac,2,2,D,0,1,A
CR1,,NK Istra 1961,RNK Split,1,1,D,1,0,H
CR1,,Hajduk Split,HNK Rijeka,1,1,D,1,0,H
CR1,,NK Osijek,Lokomotiva Zagreb,1,2,A,1,0,H
CR1,,Hrvatski Dragovoljac,NK Istra 1961,0,1,A,0,1,A
CR1,,NK Zadar,NK Osijek,3,1,H,2,1,H
CR1,,HNK Rijeka,Dinamo Zagreb,0,0,D,0,0,D
CR1,,RNK Split,Hajduk Split,0,3,A,0,2,A
CR1,,Lokomotiva Zagreb,Slaven Belupo,1,0,H,0,0,D
CR1,,NK Osijek,Slaven Belupo,2,1,H,1,1,D
CR1,,Dinamo Zagreb,RNK Split,1,0,H,0,0,D
CR1,,NK Zadar,HNK Rijeka,1,2,A,0,1,A
CR1,,Hajduk Split,Hrvatski Dragovoljac,2,1,H,1,0,H
CR1,,NK Istra 1961,Lokomotiva Zagreb,1,2,A,0,0,D
CR1,,RNK Split,NK Zadar,1,3,A,1,1,D
CR1,,Slaven Belupo,NK Istra 1961,2,2,D,1,1,D
CR1,,Hrvatski Dragovoljac,Dinamo Zagreb,1,1,D,0,0,D
CR1,,HNK Rijeka,NK Osijek,5,1,H,3,0,H
CR1,,Lokomotiva Zagreb,Hajduk Split,1,3,A,0,2,A
CR1,,Dinamo Zagreb,Lokomotiva Zagreb,2,1,H,1,0,H
CR1,,HNK Rijeka,RNK Split,1,1,D,1,1,D
CR1,,Hajduk Split,Slaven Belupo,1,0,H,0,0,D
CR1,,NK Zadar,Hrvatski Dragovoljac,1,1,D,1,1,D
CR1,,NK Osijek,NK Istra 1961,1,3,A,1,1,D
CR1,,Lokomotiva Zagreb,NK Zadar,2,0,H,1,0,H
CR1,,Slaven Belupo,Dinamo Zagreb,1,3,A,1,2,A
CR1,,NK Istra 1961,Hajduk Split,1,0,H,1,0,H
CR1,,Hrvatski Dragovoljac,HNK Rijeka,0,2,A,0,1,A
CR1,,RNK Split,NK Osijek,4,0,H,1,0,H
CR1,,RNK Split,Hrvatski Dragovoljac,1,0,H,0,0,D
CR1,,NK Osijek,Hajduk Split,1,0,H,0,0,D
CR1,,NK Zadar,Slaven Belupo,0,2,A,0,0,D
CR1,,Dinamo Zagreb,NK Istra 1961,3,1,H,2,0,H
CR1,,HNK Rijeka,Lokomotiva Zagreb,1,1,D,0,1,A
CR1,,Hrvatski Dragovoljac,NK Osijek,1,0,H,0,0,D
CR1,,NK Istra 1961,NK Zadar,0,1,A,0,0,D
