Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SP2,16/08/13,Girona,Alaves,1,0,H,0,0,D
SP2,17/08/13,Cordoba,Ponferradina,1,0,H,0,0,D
SP2,17/08/13,Hercules,Zaragoza,1,1,D,0,0,D
SP2,17/08/13,Las Palmas,La Coruna,0,1,A,0,0,D
SP2,17/08/13,Lugo,Numancia,0,0,D,0,0,D
SP2,17/08/13,Mirandes,Barcelona B,2,1,H,1,0,H
SP2,18/08/13,Alcorcon,Tenerife,1,0,H,0,0,D
SP2,18/08/13,Jaen,Eibar,1,2,A,0,1,A
SP2,18/08/13,Murcia,Recreativo,2,3,A,0,1,A
SP2,18/08/13,Sabadell,Mallorca,4,0,H,2,0,H
SP2,18/08/13,Sp Gijon,Real Madrid B,1,0,H,1,0,H
SP2,24/08/13,Alaves,Las Palmas,1,1,D,0,1,A
SP2,24/08/13,Barcelona B,Lugo,2,1,H,1,1,D
SP2,24/08/13,Eibar,Girona,0,3,A,0,0,D
SP2,24/08/13,La Coruna,Cordoba,0,1,A,0,0,D
SP2,24/08/13,Real Madrid B,Alcorcon,0,1,A,0,1,A
SP2,24/08/13,Zaragoza,Mirandes,0,0,D,0,0,D
SP2,25/08/13,Mallorca,Murcia,2,4,A,0,2,A
SP2,25/08/13,Numancia,Jaen,4,2,H,3,1,H
SP2,25/08/13,Ponferradina,Sabadell,2,0,H,0,0,D
SP2,25/08/13,Recreativo,Sp Gijon,1,1,D,0,0,D
SP2,25/08/13,Tenerife,Hercules,0,0,D,0,0,D
SP2,31/08/13,Barcelona B,Zaragoza,1,0,H,0,0,D
SP2,31/08/13,Girona,Numancia,2,2,D,0,1,A
SP2,31/08/13,Hercules,Real Madrid B,2,1,H,1,1,D
SP2,31/08/13,Las Palmas,Eibar,1,1,D,0,1,A
SP2,31/08/13,Sabadell,La Coruna,0,3,A,0,0,D
SP2,01/09/13,Alcorcon,Recreativo,3,0,H,1,0,H
SP2,01/09/13,Cordoba,Alaves,1,1,D,0,1,A
SP2,01/09/13,Lugo,Jaen,4,2,H,4,1,H
SP2,01/09/13,Mirandes,Tenerife,2,0,H,0,0,D
SP2,01/09/13,Murcia,Ponferradina,2,2,D,1,1,D
SP2,01/09/13,Sp Gijon,Mallorca,3,0,H,1,0,H
SP2,07/09/13,Alaves,Sabadell,1,1,D,1,0,H
SP2,07/09/13,Mallorca,Alcorcon,2,1,H,1,0,H
SP2,07/09/13,Numancia,Las Palmas,1,1,D,0,0,D
SP2,07/09/13,Zaragoza,Lugo,0,1,A,0,0,D
SP2,08/09/13,Eibar,Cordoba,1,0,H,0,0,D
SP2,08/09/13,Jaen,Girona,3,1,H,1,0,H
SP2,08/09/13,La Coruna,Murcia,0,1,A,0,1,A
SP2,08/09/13,Ponferradina,Sp Gijon,2,2,D,1,1,D
SP2,08/09/13,Real Madrid B,Mirandes,0,1,A,0,1,A
SP2,08/09/13,Recreativo,Hercules,2,0,H,1,0,H
SP2,08/09/13,Tenerife,Barcelona B,2,2,D,1,0,H
SP2,14/09/13,Cordoba,Numancia,3,1,H,1,1,D
SP2,14/09/13,Lugo,Girona,1,2,A,1,0,H
SP2,14/09/13,Mirandes,Recreativo,0,3,A,0,1,A
SP2,14/09/13,Sabadell,Eibar,1,0,H,0,0,D
SP2,14/09/13,Zaragoza,Tenerife,3,0,H,0,0,D
SP2,15/09/13,Alcorcon,Ponferradina,0,1,A,0,1,A
SP2,15/09/13,Barcelona B,Real Madrid B,2,0,H,2,0,H
SP2,15/09/13,Hercules,Mallorca,2,2,D,0,1,A
SP2,15/09/13,Las Palmas,Jaen,1,0,H,1,0,H
SP2,15/09/13,Murcia,Alaves,2,1,H,0,0,D
SP2,15/09/13,Sp Gijon,La Coruna,2,0,H,0,0,D
SP2,20/09/13,Recreativo,Barcelona B,3,0,H,0,0,D
SP2,21/09/13,Eibar,Murcia,0,0,D,0,0,D
SP2,21/09/13,Numancia,Sabadell,3,1,H,1,1,D
SP2,21/09/13,Real Madrid B,Zaragoza,1,2,A,0,1,A
SP2,21/09/13,Tenerife,Lugo,0,1,A,0,0,D
SP2,22/09/13,Alaves,Sp Gijon,3,0,H,2,0,H
SP2,22/09/13,Girona,Las Palmas,0,2,A,0,0,D
SP2,22/09/13,Jaen,Cordoba,0,0,D,0,0,D
SP2,22/09/13,La Coruna,Alcorcon,1,0,H,1,0,H
SP2,22/09/13,Mallorca,Mirandes,1,0,H,1,0,H
SP2,22/09/13,Ponferradina,Hercules,5,1,H,3,0,H
SP2,28/09/13,Alcorcon,Alaves,2,0,H,1,0,H
SP2,28/09/13,Lugo,Las Palmas,3,0,H,2,0,H
SP2,28/09/13,Sabadell,Jaen,3,0,H,1,0,H
SP2,28/09/13,Sp Gijon,Eibar,3,2,H,1,1,D
SP2,29/09/13,Barcelona B,Mallorca,0,1,A,0,0,D
