Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
N1,12/08/05,AZ Alkmaar,Sparta,3,0,H,1,0,H
N1,13/08/05,Heracles,PSV Eindhoven,1,1,D,0,0,D
N1,13/08/05,Roda JC,Twente,2,0,H,1,0,H
N1,13/08/05,Vitesse,Heerenveen,2,2,D,1,0,H
N1,13/08/05,Willem II,Waalwijk,1,2,A,0,1,A
N1,14/08/05,Feyenoord,NAC Breda,2,0,H,1,0,H
N1,14/08/05,Groningen,Roosendaal,1,0,H,0,0,D
N1,14/08/05,Nijmegen,Utrecht,0,0,D,0,0,D
N1,19/08/05,NAC Breda,Willem II,1,0,H,0,0,D
N1,20/08/05,Den Haag,Heracles,1,2,A,0,0,D
N1,20/08/05,Heerenveen,Roda JC,5,4,H,1,2,A
N1,20/08/05,Roosendaal,Ajax,0,2,A,0,0,D
N1,20/08/05,Twente,Nijmegen,0,1,A,0,0,D
N1,21/08/05,PSV Eindhoven,Vitesse,2,1,H,2,1,H
N1,21/08/05,Sparta,Feyenoord,1,3,A,1,1,D
N1,21/08/05,Utrecht,AZ Alkmaar,1,2,A,1,0,H
N1,21/08/05,Waalwijk,Groningen,2,1,H,0,1,A
N1,26/08/05,Den Haag,Heerenveen,1,0,H,0,0,D
N1,27/08/05,Nijmegen,Waalwijk,1,3,A,0,1,A
N1,27/08/05,Sparta,NAC Breda,1,0,H,0,0,D
N1,27/08/05,Vitesse,AZ Alkmaar,0,5,A,0,3,A
N1,28/08/05,Ajax,Feyenoord,1,2,A,0,1,A
N1,28/08/05,Heracles,Groningen,2,1,H,0,1,A
N1,28/08/05,Roda JC,PSV Eindhoven,0,3,A,0,1,A
N1,28/08/05,Roosendaal,Willem II,1,1,D,0,0,D
N1,28/08/05,Utrecht,Twente,1,3,A,0,1,A
N1,09/09/05,Waalwijk,Roda JC,2,0,H,1,0,H
N1,10/09/05,AZ Alkmaar,Roosendaal,7,0,H,1,0,H
N1,10/09/05,Heerenveen,Heracles,1,2,A,0,0,D
N1,10/09/05,PSV Eindhoven,Utrecht,1,0,H,0,0,D
N1,10/09/05,Willem II,Ajax,0,2,A,0,1,A
N1,11/09/05,Feyenoord,Nijmegen,3,0,H,1,0,H
N1,11/09/05,Groningen,Sparta,0,1,A,0,1,A
N1,11/09/05,NAC Breda,Den Haag,4,1,H,3,0,H
N1,11/09/05,Twente,Vitesse,0,1,A,0,0,D
N1,16/09/05,Den Haag,Twente,0,0,D,0,0,D
N1,17/09/05,Heracles,Waalwijk,0,2,A,0,1,A
N1,17/09/05,Nijmegen,NAC Breda,1,1,D,0,1,A
N1,17/09/05,Roosendaal,Sparta,1,1,D,1,0,H
N1,18/09/05,AZ Alkmaar,Ajax,4,2,H,2,2,D
N1,18/09/05,Feyenoord,Heerenveen,5,1,H,0,1,A
N1,18/09/05,Groningen,PSV Eindhoven,1,0,H,1,0,H
N1,18/09/05,Roda JC,Willem II,0,2,A,0,1,A
N1,18/09/05,Utrecht,Vitesse,1,0,H,1,0,H
N1,21/09/05,Ajax,Den Haag,2,2,D,2,0,H
N1,23/09/05,Heerenveen,Nijmegen,2,1,H,1,1,D
N1,24/09/05,Ajax,Roda JC,4,1,H,2,0,H
