Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
D1,05/08/05,Bayern Munich,M'Gladbach,3,0,H,1,0,H
D1,06/08/05,Duisburg,Stuttgart,1,1,D,1,1,D
D1,06/08/05,FC Koln,Mainz,1,0,H,0,0,D
D1,06/08/05,Hamburg,Nurnberg,3,0,H,2,0,H
D1,06/08/05,Hannover,Hertha,2,2,D,0,0,D
D1,06/08/05,Werder Bremen,Bielefeld,5,2,H,3,2,H
D1,06/08/05,Wolfsburg,Dortmund,2,2,D,1,0,H
D1,07/08/05,Ein Frankfurt,Leverkusen,1,4,A,1,1,D
D1,07/08/05,Schalke 04,Kaiserslautern,2,1,H,0,1,A
D1,13/08/05,Bielefeld,Hamburg,0,2,A,0,0,D
D1,13/08/05,Dortmund,Schalke 04,1,2,A,1,1,D
D1,13/08/05,Hertha,Ein Frankfurt,2,0,H,0,0,D
D1,13/08/05,Kaiserslautern,Duisburg,5,3,H,2,1,H
D1,13/08/05,Leverkusen,Bayern Munich,2,5,A,1,3,A
D1,13/08/05,M'Gladbach,Wolfsburg,1,1,D,0,1,A
D1,13/08/05,Nurnberg,Hannover,1,1,D,0,1,A
D1,14/08/05,Mainz,Werder Bremen,0,2,A,0,1,A
D1,14/08/05,Stuttgart,FC Koln,2,3,A,0,1,A
D1,27/08/05,Bayern Munich,Hertha,3,0,H,0,0,D
D1,27/08/05,Ein Frankfurt,Nurnberg,1,0,H,0,0,D
D1,27/08/05,FC Koln,Kaiserslautern,2,3,A,0,1,A
D1,27/08/05,Hamburg,Hannover,1,1,D,1,1,D
D1,27/08/05,Schalke 04,M'Gladbach,1,1,D,0,1,A
D1,27/08/05,Werder Bremen,Stuttgart,1,1,D,1,0,H
D1,27/08/05,Wolfsburg,Leverkusen,2,1,H,1,1,D
D1,28/08/05,Bielefeld,Mainz,2,0,H,2,0,H
D1,28/08/05,Duisburg,Dortmund,1,1,D,0,0,D
D1,10/09/05,Hannover,Ein Frankfurt,2,0,H,1,0,H
D1,10/09/05,Kaiserslautern,Werder Bremen,1,5,A,0,3,A
D1,10/09/05,Leverkusen,Schalke 04,1,1,D,0,0,D
D1,10/09/05,Mainz,Hamburg,1,3,A,0,1,A
D1,10/09/05,M'Gladbach,Duisburg,2,1,H,1,1,D
D1,10/09/05,Nurnberg,Bayern Munich,1,2,A,1,1,D
D1,10/09/05,Stuttgart,Bielefeld,1,1,D,0,0,D
D1,11/09/05,Dortmund,FC Koln,2,1,H,1,0,H
D1,11/09/05,Hertha,Wolfsburg,3,0,H,0,0,D
D1,17/09/05,Bayern Munich,Hannover,1,0,H,1,0,H
D1,17/09/05,Bielefeld,Kaiserslautern,0,0,D,0,0,D
D1,17/09/05,FC Koln,M'Gladbach,2,1,H,2,0,H
D1,17/09/05,Hamburg,Ein Frankfurt,1,1,D,0,0,D
D1,17/09/05,Mainz,Stuttgart,1,2,A,0,0,D
D1,17/09/05,Werder Bremen,Dortmund,3,2,H,1,1,D
D1,17/09/05,Wolfsburg,Nurnberg,1,1,D,1,0,H
D1,18/09/05,Duisburg,Leverkusen,1,3,A,1,2,A
D1,18/09/05,Schalke 04,Hertha,0,0,D,0,0,D
D1,20/09/05,Dortmund,Bielefeld,2,0,H,1,0,H
D1,20/09/05,Ein Frankfurt,Bayern Munich,0,1,A,0,0,D
D1,20/09/05,Hannover,Wolfsburg,2,4,A,1,4,A
D1,20/09/05,M'Gladbach,Werder Bremen,2,1,H,0,1,A
D1,21/09/05,Hertha,Duisburg,3,2,H,1,1,D
D1,21/09/05,Kaiserslautern,Mainz,0,2,A,0,1,A
D1,21/09/05,Leverkusen,FC Koln,2,1,H,1,0,H
D1,21/09/05,Nurnberg,Schalke 04,1,1,D,1,0,H
D1,21/09/05,Stuttgart,Hamburg,1,2,A,0,1,A
D1,24/09/05,Bielefeld,M'Gladbach,0,2,A,0,1,A
D1,24/09/05,Duisburg,Nurnberg,1,0,H,1,0,H
D1,24/09/05,Hamburg,Bayern Munich,2,0,H,1,0,H
D1,24/09/05,Mainz,Dortmund,1,1,D,0,0,D
D1,24/09/05,Schalke 04,Hannover,2,0,H,0,0,D
D1,24/09/05,Werder Bremen,Leverkusen,2,1,H,0,0,D
D1,24/09/05,Wolfsburg,Ein Frankfurt,1,0,H,1,0,H
D1,25/09/05,FC Koln,Hertha,0,1,A,0,0,D
D1,25/09/05,Stuttgart,Kaiserslautern,1,0,H,1,0,H
D1,01/10/05,Bayern Munich,Wolfsburg,2,0,H,0,0,D
D1,01/10/05,Ein Frankfurt,Schalke 04,0,1,A,0,0,D
D1,01/10/05,Hannover,Duisburg,1,1,D,1,1,D
D1,01/10/05,Hertha,Werder Bremen,1,2,A,0,0,D
D1,01/10/05,Leverkusen,Bielefeld,1,1,D,0,0,D
D1,01/10/05,M'Gladbach,Mainz,1,0,H,1,0,H
D1,01/10/05,Nurnberg,FC Koln,2,1,H,1,0,H
D1,02/10/05,Dortmund,Stuttgart,0,0,D,0,0,D
D1,02/10/05,Kaiserslautern,Hamburg,0,3,A,0,1,A
D1,15/10/05,Bielefeld,Hertha,3,0,H,2,0,H
D1,16/10/05,Duisburg,Ein Frankfurt,0,1,A,0,1,A
D1,16/10/05,FC Koln,Hannover,1,4,A,0,0,D
D1,15/10/05,Hamburg,Wolfsburg,0,1,A,0,1,A
D1,15/10/05,Kaiserslautern,Dortmund,3,3,D,1,3,A
D1,15/10/05,Mainz,Leverkusen,3,1,H,0,0,D
D1,15/10/05,Schalke 04,Bayern Munich,1,1,D,0,1,A
D1,15/10/05,Stuttgart,M'Gladbach,1,1,D,0,1,A
D1,15/10/05,Werder Bremen,Nurnberg,6,2,H,3,1,H
D1,22/10/05,Bayern Munich,Duisburg,4,0,H,2,0,H
D1,22/10/05,Ein Frankfurt,FC Koln,6,3,H,4,1,H
D1,22/10/05,Hannover,Werder Bremen,0,0,D,0,0,D
D1,22/10/05,Hertha,Mainz,3,1,H,2,0,H
D1,22/10/05,M'Gladbach,Kaiserslautern,4,1,H,3,1,H
D1,22/10/05,Nurnberg,Bielefeld,2,3,A,1,1,D
D1,22/10/05,Wolfsburg,Schalke 04,0,0,D,0,0,D
D1,23/10/05,Dortmund,Hamburg,1,1,D,0,0,D
D1,23/10/05,Leverkusen,Stuttgart,1,1,D,0,0,D
D1,29/10/05,Dortmund,M'Gladbach,2,1,H,1,0,H
D1,29/10/05,Duisburg,Wolfsburg,1,0,H,0,0,D
D1,29/10/05,FC Koln,Bayern Munich,1,2,A,1,0,H
D1,29/10/05,Hamburg,Schalke 04,1,0,H,1,0,H
D1,29/10/05,Kaiserslautern,Leverkusen,2,2,D,1,1,D
D1,29/10/05,Stuttgart,Hertha,3,3,D,0,1,A
D1,29/10/05,Werder Bremen,Ein Frankfurt,4,1,H,1,1,D
D1,30/10/05,Bielefeld,Hannover,4,1,H,1,0,H
D1,30/10/05,Mainz,Nurnberg,4,1,H,3,1,H
D1,05/11/05,Bayern Munich,Werder Bremen,3,1,H,3,1,H
D1,05/11/05,Ein Frankfurt,Bielefeld,3,0,H,1,0,H
D1,05/11/05,Hannover,Mainz,2,2,D,0,1,A
D1,05/11/05,Hertha,Kaiserslautern,3,0,H,1,0,H
D1,05/11/05,Leverkusen,Dortmund,2,1,H,1,0,H
D1,05/11/05,Schalke 04,Duisburg,3,0,H,1,0,H
D1,05/11/05,Wolfsburg,FC Koln,1,1,D,1,0,H
D1,06/11/05,M'Gladbach,Hamburg,0,0,D,0,0,D
D1,06/11/05,Nurnberg,Stuttgart,0,1,A,0,1,A
D1,19/11/05,Bielefeld,Bayern Munich,1,2,A,0,0,D
D1,19/11/05,Dortmund,Hertha,2,0,H,2,0,H
D1,19/11/05,FC Koln,Schalke 04,2,2,D,0,1,A
D1,19/11/05,Kaiserslautern,Nurnberg,1,3,A,1,1,D
D1,19/11/05,Mainz,Ein Frankfurt,2,2,D,0,2,A
D1,19/11/05,M'Gladbach,Leverkusen,1,1,D,1,1,D
D1,19/11/05,Werder Bremen,Wolfsburg,6,1,H,2,0,H
D1,20/11/05,Hamburg,Duisburg,2,0,H,2,0,H
D1,20/11/05,Stuttgart,Hannover,2,2,D,1,0,H
D1,26/11/05,Bayern Munich,Mainz,2,1,H,1,1,D
D1,26/11/05,Hannover,Kaiserslautern,5,1,H,2,0,H
D1,26/11/05,Leverkusen,Hamburg,0,1,A,0,0,D
D1,26/11/05,Nurnberg,Dortmund,1,2,A,0,2,A
D1,26/11/05,Schalke 04,Werder Bremen,2,1,H,1,0,H
D1,26/11/05,Wolfsburg,Bielefeld,0,0,D,0,0,D
D1,27/11/05,Ein Frankfurt,Stuttgart,1,1,D,1,0,H
D1,27/11/05,Hertha,M'Gladbach,2,2,D,0,2,A
D1,03/12/05,Bielefeld,Schalke 04,0,1,A,0,0,D
D1,03/12/05,Dortmund,Hannover,0,2,A,0,1,A
D1,03/12/05,Hamburg,FC Koln,3,1,H,1,0,H
D1,03/12/05,M'Gladbach,Nurnberg,0,1,A,0,0,D
D1,03/12/05,Stuttgart,Bayern Munich,0,0,D,0,0,D
D1,03/12/05,Werder Bremen,Duisburg,2,0,H,0,0,D
D1,04/12/05,Leverkusen,Hertha,1,2,A,1,0,H
D1,04/12/05,Mainz,Wolfsburg,5,1,H,3,1,H
D1,06/12/05,Duisburg,FC Koln,1,1,D,1,1,D
D1,10/12/05,Duisburg,Bielefeld,1,1,D,1,0,H
D1,10/12/05,Ein Frankfurt,Dortmund,2,0,H,1,0,H
D1,10/12/05,Hamburg,Hertha,2,1,H,2,0,H
D1,10/12/05,Hannover,M'Gladbach,1,1,D,0,0,D
D1,10/12/05,Nurnberg,Leverkusen,1,1,D,1,1,D
D1,10/12/05,Schalke 04,Mainz,1,0,H,0,0,D
D1,10/12/05,Wolfsburg,Stuttgart,0,1,A,0,0,D
D1,11/12/05,Bayern Munich,Kaiserslautern,2,1,H,1,1,D
D1,11/12/05,FC Koln,Werder Bremen,1,4,A,1,1,D
D1,14/12/05,Kaiserslautern,Ein Frankfurt,1,2,A,0,0,D
D1,17/12/05,Bielefeld,FC Koln,3,2,H,0,1,A
D1,17/12/05,Dortmund,Bayern Munich,1,2,A,0,0,D
D1,17/12/05,Kaiserslautern,Wolfsburg,3,2,H,1,0,H
D1,17/12/05,Leverkusen,Hannover,0,0,D,0,0,D
D1,17/12/05,Mainz,Duisburg,1,1,D,1,0,H
D1,17/12/05,M'Gladbach,Ein Frankfurt,4,3,H,1,2,A
D1,17/12/05,Stuttgart,Schalke 04,2,0,H,0,0,D
D1,18/12/05,Hertha,Nurnberg,1,1,D,0,0,D
D1,18/12/05,Werder Bremen,Hamburg,1,1,D,1,0,H
D1,27/01/06,M'Gladbach,Bayern Munich,1,3,A,0,1,A
D1,28/01/06,Dortmund,Wolfsburg,3,2,H,2,1,H
D1,28/01/06,Hertha,Hannover,1,1,D,0,1,A
D1,28/01/06,Leverkusen,Ein Frankfurt,2,1,H,0,1,A
D1,28/01/06,Mainz,FC Koln,4,2,H,1,1,D
D1,28/01/06,Nurnberg,Hamburg,2,1,H,0,0,D
D1,28/01/06,Stuttgart,Duisburg,0,1,A,0,1,A
D1,29/01/06,Bielefeld,Werder Bremen,0,1,A,0,0,D
D1,29/01/06,Kaiserslautern,Schalke 04,0,2,A,0,1,A
D1,04/02/06,Bayern Munich,Leverkusen,1,0,H,1,0,H
D1,04/02/06,Duisburg,Kaiserslautern,2,2,D,1,0,H
D1,04/02/06,Ein Frankfurt,Hertha,1,1,D,0,1,A
D1,04/02/06,FC Koln,Stuttgart,0,0,D,0,0,D
D1,04/02/06,Hamburg,Bielefeld,2,1,H,0,1,A
D1,04/02/06,Schalke 04,Dortmund,0,0,D,0,0,D
D1,04/02/06,Werder Bremen,Mainz,4,2,H,3,2,H
