Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
CZ1,NaN,FK Teplice,Sigma Olomouc,0,1,A,NoR,NoR,NoR
CZ1,NaN,Baník Ostrava,Viktoria Žižkov,2,1,H,NoR,NoR,NoR
CZ1,NaN,Bohemians Praha,SFC Opava,2,0,H,NoR,NoR,NoR
CZ1,NaN,Chmel Blsany,Sparta Praha,3,0,H,NoR,NoR,NoR
CZ1,NaN,FK Jablonec,FC Hradec Králové,5,1,H,NoR,NoR,NoR
CZ1,NaN,1. FC Brno,FC Marila Pribram,2,1,H,NoR,NoR,NoR
CZ1,NaN,1. FC Synot Stare Mesto,Slovan Liberec,0,2,A,NoR,NoR,NoR
CZ1,NaN,Slavia Praha,FK Drnovice,4,3,H,NoR,NoR,NoR
CZ1,NaN,FK Jablonec,Slavia Praha,3,1,H,NoR,NoR,NoR
CZ1,NaN,FC Hradec Králové,Sparta Praha,0,5,A,NoR,NoR,NoR
CZ1,NaN,Sigma Olomouc,1. FC Brno,0,0,D,NoR,NoR,NoR
CZ1,NaN,FK Drnovice,Baník Ostrava,1,2,A,NoR,NoR,NoR
CZ1,NaN,Viktoria Žižkov,FK Teplice,3,0,H,NoR,NoR,NoR
CZ1,NaN,FC Marila Pribram,Bohemians Praha,1,5,A,NoR,NoR,NoR
CZ1,NaN,SFC Opava,1. FC Synot Stare Mesto,1,2,A,NoR,NoR,NoR
CZ1,NaN,Slovan Liberec,Chmel Blsany,2,0,H,NoR,NoR,NoR
CZ1,NaN,Sparta Praha,Slovan Liberec,1,2,A,NoR,NoR,NoR
CZ1,NaN,Slavia Praha,FC Hradec Králové,4,0,H,NoR,NoR,NoR
CZ1,NaN,Baník Ostrava,FK Jablonec,3,0,H,NoR,NoR,NoR
CZ1,NaN,Bohemians Praha,Sigma Olomouc,2,0,H,NoR,NoR,NoR
CZ1,NaN,Chmel Blsany,SFC Opava,4,2,H,NoR,NoR,NoR
CZ1,NaN,1. FC Brno,Viktoria Žižkov,1,3,A,NoR,NoR,NoR
CZ1,NaN,1. FC Synot Stare Mesto,FC Marila Pribram,2,0,H,NoR,NoR,NoR
CZ1,NaN,FK Teplice,FK Drnovice,0,2,A,NoR,NoR,NoR
CZ1,NaN,Slavia Praha,Baník Ostrava,3,2,H,NoR,NoR,NoR
CZ1,NaN,Viktoria Žižkov,Bohemians Praha,2,0,H,NoR,NoR,NoR
CZ1,NaN,FC Hradec Králové,Slovan Liberec,2,0,H,NoR,NoR,NoR
CZ1,NaN,FK Jablonec,FK Teplice,0,0,D,NoR,NoR,NoR
CZ1,NaN,FC Marila Pribram,Chmel Blsany,3,1,H,NoR,NoR,NoR
CZ1,NaN,Sigma Olomouc,1. FC Synot Stare Mesto,1,1,D,NoR,NoR,NoR
CZ1,NaN,FK Drnovice,1. FC Brno,1,0,H,NoR,NoR,NoR
CZ1,NaN,SFC Opava,Sparta Praha,1,2,A,NoR,NoR,NoR
CZ1,NaN,FK Teplice,Slavia Praha,1,2,A,NoR,NoR,NoR
CZ1,NaN,Sparta Praha,FC Marila Pribram,1,0,H,NoR,NoR,NoR
CZ1,NaN,Baník Ostrava,FC Hradec Králové,1,0,H,NoR,NoR,NoR
CZ1,NaN,Bohemians Praha,FK Drnovice,1,0,H,NoR,NoR,NoR
CZ1,NaN,Chmel Blsany,Sigma Olomouc,3,1,H,NoR,NoR,NoR
CZ1,NaN,Slovan Liberec,SFC Opava,1,1,D,NoR,NoR,NoR
CZ1,NaN,1. FC Synot Stare Mesto,Viktoria Žižkov,0,1,A,NoR,NoR,NoR
