Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SC0,04/08/12,Celtic,Aberdeen,1,0,H,0,0,D
SC0,04/08/12,Hearts,St Johnstone,2,0,H,1,0,H
SC0,04/08/12,Kilmarnock,Dundee,0,0,D,0,0,D
SC0,04/08/12,Ross County,Motherwell,0,0,D,0,0,D
SC0,04/08/12,St Mirren,Inverness C,2,2,D,1,0,H
SC0,05/08/12,Dundee United,Hibernian,3,0,H,1,0,H
SC0,11/08/12,Aberdeen,Ross County,0,0,D,0,0,D
SC0,11/08/12,Dundee,St Mirren,0,2,A,0,1,A
SC0,11/08/12,Inverness C,Kilmarnock,1,1,D,1,1,D
SC0,11/08/12,Motherwell,St Johnstone,1,1,D,0,0,D
SC0,12/08/12,Hibernian,Hearts,1,1,D,1,1,D
SC0,18/08/12,Hearts,Inverness C,2,2,D,2,0,H
SC0,18/08/12,Kilmarnock,Motherwell,1,2,A,1,2,A
SC0,18/08/12,Ross County,Celtic,1,1,D,0,0,D
SC0,18/08/12,St Johnstone,Aberdeen,1,2,A,0,1,A
SC0,18/08/12,St Mirren,Hibernian,1,2,A,0,1,A
SC0,19/08/12,Dundee United,Dundee,3,0,H,3,0,H
SC0,25/08/12,Dundee,Ross County,0,1,A,0,0,D
SC0,25/08/12,Hibernian,St Johnstone,2,0,H,1,0,H
SC0,25/08/12,Inverness C,Celtic,2,4,A,0,2,A
SC0,25/08/12,Kilmarnock,Dundee United,3,1,H,0,0,D
SC0,26/08/12,Aberdeen,Hearts,0,0,D,0,0,D
SC0,26/08/12,Motherwell,St Mirren,1,1,D,1,0,H
SC0,01/09/12,Aberdeen,St Mirren,0,0,D,0,0,D
SC0,01/09/12,Celtic,Hibernian,2,2,D,1,0,H
SC0,01/09/12,Ross County,Kilmarnock,0,0,D,0,0,D
SC0,01/09/12,St Johnstone,Dundee United,0,0,D,0,0,D
SC0,02/09/12,Hearts,Dundee,0,1,A,0,1,A
SC0,02/09/12,Motherwell,Inverness C,4,1,H,2,1,H
SC0,14/09/12,Dundee United,Ross County,0,0,D,0,0,D
SC0,15/09/12,Dundee,Motherwell,1,2,A,1,0,H
SC0,15/09/12,Hibernian,Kilmarnock,2,1,H,2,1,H
SC0,15/09/12,Inverness C,Aberdeen,1,1,D,0,0,D
SC0,15/09/12,St Johnstone,Celtic,2,1,H,1,1,D
SC0,15/09/12,St Mirren,Hearts,2,0,H,1,0,H
SC0,22/09/12,Celtic,Dundee,2,0,H,1,0,H
SC0,22/09/12,Dundee United,Hearts,0,3,A,0,2,A
SC0,22/09/12,Hibernian,Inverness C,2,2,D,2,1,H
