Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SC0,07/08/04,Aberdeen,Rangers,0,0,D,0,0,D
SC0,07/08/04,Dundee,Hearts,0,1,A,0,0,D
SC0,07/08/04,Dunfermline,Dundee United,1,1,D,0,0,D
SC0,07/08/04,Hibernian,Kilmarnock,0,1,A,0,0,D
SC0,07/08/04,Livingston,Inverness C,3,0,H,1,0,H
SC0,08/08/04,Celtic,Motherwell,2,0,H,1,0,H
SC0,14/08/04,Hearts,Aberdeen,0,0,D,0,0,D
SC0,14/08/04,Kilmarnock,Celtic,2,4,A,2,3,A
SC0,14/08/04,Motherwell,Hibernian,1,2,A,1,1,D
SC0,14/08/04,Rangers,Livingston,4,0,H,2,0,H
SC0,15/08/04,Dundee United,Dundee,1,2,A,0,1,A
SC0,15/08/04,Inverness C,Dunfermline,2,0,H,1,0,H
SC0,21/08/04,Dundee,Motherwell,1,2,A,0,1,A
SC0,21/08/04,Dunfermline,Aberdeen,0,1,A,0,1,A
SC0,21/08/04,Hearts,Kilmarnock,3,0,H,1,0,H
SC0,21/08/04,Livingston,Dundee United,1,1,D,0,0,D
SC0,21/08/04,Rangers,Hibernian,4,1,H,2,1,H
SC0,22/08/04,Inverness C,Celtic,1,3,A,1,1,D
SC0,28/08/04,Aberdeen,Livingston,2,0,H,0,0,D
SC0,28/08/04,Dundee United,Inverness C,2,1,H,0,0,D
SC0,28/08/04,Hibernian,Dundee,4,4,D,2,1,H
SC0,28/08/04,Motherwell,Hearts,2,0,H,0,0,D
SC0,29/08/04,Celtic,Rangers,1,0,H,0,0,D
SC0,29/08/04,Kilmarnock,Dunfermline,1,0,H,1,0,H
SC0,11/09/04,Celtic,Dundee,3,0,H,2,0,H
SC0,11/09/04,Dundee United,Aberdeen,1,1,D,0,1,A
SC0,11/09/04,Dunfermline,Motherwell,1,1,D,1,0,H
SC0,11/09/04,Inverness C,Hibernian,1,2,A,1,1,D
SC0,11/09/04,Livingston,Kilmarnock,0,2,A,0,0,D
SC0,12/09/04,Hearts,Rangers,0,0,D,0,0,D
SC0,18/09/04,Dundee,Livingston,0,0,D,0,0,D
SC0,18/09/04,Kilmarnock,Aberdeen,0,1,A,0,0,D
SC0,18/09/04,Motherwell,Dundee United,4,2,H,0,1,A
SC0,19/09/04,Dunfermline,Hearts,1,0,H,0,0,D
SC0,19/09/04,Hibernian,Celtic,2,2,D,2,2,D
SC0,19/09/04,Rangers,Inverness C,1,0,H,1,0,H
SC0,25/09/04,Aberdeen,Hibernian,0,1,A,0,0,D
SC0,25/09/04,Celtic,Dunfermline,3,0,H,2,0,H
SC0,25/09/04,Hearts,Inverness C,1,0,H,1,0,H
SC0,25/09/04,Kilmarnock,Dundee United,5,2,H,4,1,H
SC0,25/09/04,Livingston,Motherwell,2,3,A,2,1,H
