Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
CR1,NaN,Dinamo Zagreb,Slaven Belupo,4,0,H,1,0,H
CR1,NaN,NK Osijek,Lokomotiva Zagreb,1,4,A,0,2,A
CR1,NaN,NK Zagreb,HNK Rijeka,1,3,A,0,0,D
CR1,NaN,Hajduk Split,NK Istra 1961,1,1,D,1,1,D
CR1,NaN,NK Zadar,RNK Split,1,2,A,1,0,H
CR1,NaN,Lokomotiva Zagreb,Dinamo Zagreb,3,4,A,3,1,H
CR1,NaN,Slaven Belupo,NK Zagreb,3,2,H,2,1,H
CR1,NaN,NK Zadar,NK Osijek,2,1,H,1,0,H
CR1,NaN,HNK Rijeka,Hajduk Split,4,2,H,4,1,H
CR1,NaN,RNK Split,NK Istra 1961,1,1,D,0,0,D
CR1,NaN,NK Zagreb,Lokomotiva Zagreb,2,0,H,0,0,D
CR1,NaN,Dinamo Zagreb,NK Zadar,5,0,H,2,0,H
CR1,NaN,NK Osijek,RNK Split,1,1,D,1,1,D
CR1,NaN,Hajduk Split,Slaven Belupo,2,0,H,1,0,H
CR1,NaN,NK Istra 1961,HNK Rijeka,0,1,A,0,0,D
CR1,NaN,NK Zadar,NK Zagreb,2,2,D,1,1,D
CR1,NaN,Slaven Belupo,NK Istra 1961,1,1,D,1,1,D
CR1,NaN,NK Osijek,Dinamo Zagreb,1,2,A,0,1,A
CR1,NaN,Lokomotiva Zagreb,Hajduk Split,2,5,A,1,3,A
CR1,NaN,RNK Split,HNK Rijeka,0,3,A,0,1,A
CR1,NaN,Dinamo Zagreb,RNK Split,1,0,H,1,0,H
CR1,NaN,HNK Rijeka,Slaven Belupo,3,0,H,3,0,H
CR1,NaN,Hajduk Split,NK Zadar,6,0,H,3,0,H
CR1,NaN,NK Zagreb,NK Osijek,1,2,A,1,1,D
CR1,NaN,NK Istra 1961,Lokomotiva Zagreb,3,2,H,0,1,A
CR1,NaN,NK Zadar,NK Istra 1961,1,1,D,1,0,H
CR1,NaN,RNK Split,Slaven Belupo,2,0,H,0,0,D
CR1,NaN,Lokomotiva Zagreb,HNK Rijeka,2,1,H,0,0,D
CR1,NaN,NK Osijek,Hajduk Split,2,0,H,1,0,H
CR1,NaN,Dinamo Zagreb,NK Zagreb,1,1,D,1,0,H
CR1,NaN,NK Istra 1961,NK Osijek,0,0,D,0,0,D
CR1,NaN,Slaven Belupo,Lokomotiva Zagreb,0,2,A,0,1,A
CR1,NaN,Hajduk Split,Dinamo Zagreb,2,3,A,1,0,H
CR1,NaN,NK Zagreb,RNK Split,2,1,H,0,0,D
CR1,NaN,HNK Rijeka,NK Zadar,6,1,H,4,1,H
CR1,NaN,RNK Split,Lokomotiva Zagreb,2,2,D,1,1,D
CR1,NaN,NK Osijek,HNK Rijeka,0,1,A,0,1,A
