Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
R1,NaN,Concordia Chiajna,Astra Giurgiu,0,2,A,0,2,A
R1,NaN,CS Universitatea Craiova,Pandurii Târgu Jiu,1,1,D,0,0,D
R1,NaN,ASA Târgu Mureş,Universitatea Cluj,0,0,D,0,0,D
R1,NaN,Rapid Bucureşti,Steaua Bucureşti,1,3,A,1,1,D
R1,NaN,FC Botoşani,Gaz Metan Mediaş,0,3,A,0,1,A
R1,NaN,CFR Cluj,Ceahlăul Piatra Neamt,4,0,H,2,0,H
R1,NaN,FC Braşov,Petrolul Ploieşti,0,1,A,0,1,A
R1,NaN,CSMS Iaşi,FC Viitorul Constanța,0,0,D,0,0,D
R1,NaN,Dinamo Bucureşti,Oţelul Galaţi,4,0,H,2,0,H
R1,NaN,Ceahlăul Piatra Neamt,ASA Târgu Mureş,1,4,A,1,2,A
R1,NaN,FC Viitorul Constanța,Rapid Bucureşti,1,2,A,1,2,A
R1,NaN,Oţelul Galaţi,Concordia Chiajna,1,2,A,0,0,D
R1,NaN,Steaua Bucureşti,CS Universitatea Craiova,3,1,H,2,0,H
R1,NaN,Petrolul Ploieşti,FC Botoşani,4,1,H,3,1,H
R1,NaN,Astra Giurgiu,FC Braşov,5,0,H,1,0,H
R1,NaN,Pandurii Târgu Jiu,CFR Cluj,0,0,D,0,0,D
R1,NaN,Gaz Metan Mediaş,CSMS Iaşi,0,0,D,0,0,D
R1,NaN,Universitatea Cluj,Dinamo Bucureşti,2,3,A,1,3,A
R1,NaN,CS Universitatea Craiova,FC Viitorul Constanța,2,2,D,2,1,H
R1,NaN,Rapid Bucureşti,Gaz Metan Mediaş,1,1,D,1,0,H
R1,NaN,Pandurii Târgu Jiu,Ceahlăul Piatra Neamt,0,1,A,0,0,D
R1,NaN,Dinamo Bucureşti,ASA Târgu Mureş,1,1,D,1,1,D
R1,NaN,FC Botoşani,Astra Giurgiu,1,0,H,0,0,D
R1,NaN,CSMS Iaşi,Petrolul Ploieşti,1,5,A,1,1,D
R1,NaN,CFR Cluj,Steaua Bucureşti,0,1,A,0,1,A
R1,NaN,Concordia Chiajna,Universitatea Cluj,0,2,A,0,0,D
R1,NaN,FC Braşov,Oţelul Galaţi,1,1,D,0,1,A
R1,NaN,Gaz Metan Mediaş,CS Universitatea Craiova,1,0,H,1,0,H
R1,NaN,Steaua Bucureşti,Pandurii Târgu Jiu,6,0,H,3,0,H
R1,NaN,Astra Giurgiu,CSMS Iaşi,2,1,H,2,0,H
R1,NaN,Petrolul Ploieşti,Rapid Bucureşti,0,0,D,0,0,D
R1,NaN,ASA Târgu Mureş,Concordia Chiajna,2,0,H,0,0,D
R1,NaN,Oţelul Galaţi,FC Botoşani,0,1,A,0,0,D
R1,NaN,Ceahlăul Piatra Neamt,Dinamo Bucureşti,1,1,D,1,0,H
R1,NaN,Universitatea Cluj,FC Braşov,1,1,D,1,0,H
R1,NaN,FC Viitorul Constanța,CFR Cluj,0,2,A,0,1,A
R1,NaN,FC Braşov,ASA Târgu Mureş,2,1,H,1,1,D
R1,NaN,Concordia Chiajna,Dinamo Bucureşti,0,0,D,0,0,D
R1,NaN,Pandurii Târgu Jiu,FC Viitorul Constanța,1,1,D,0,1,A
R1,NaN,Steaua Bucureşti,Ceahlăul Piatra Neamt,0,1,A,0,0,D
R1,NaN,FC Botoşani,Universitatea Cluj,1,0,H,0,0,D
R1,NaN,Rapid Bucureşti,Astra Giurgiu,0,2,A,0,1,A
R1,NaN,CS Universitatea Craiova,Petrolul Ploieşti,0,2,A,0,0,D
R1,NaN,CSMS Iaşi,Oţelul Galaţi,0,0,D,0,0,D
R1,NaN,CFR Cluj,Gaz Metan Mediaş,4,1,H,1,1,D
R1,NaN,Gaz Metan Mediaş,Pandurii Târgu Jiu,0,2,A,0,1,A
R1,NaN,Ceahlăul Piatra Neamt,Concordia Chiajna,2,0,H,0,0,D
R1,NaN,Dinamo Bucureşti,FC Braşov,2,1,H,1,0,H
R1,NaN,FC Viitorul Constanța,Steaua Bucureşti,0,1,A,0,0,D
R1,NaN,ASA Târgu Mureş,FC Botoşani,2,1,H,1,0,H
R1,NaN,Astra Giurgiu,CS Universitatea Craiova,5,0,H,1,0,H
R1,NaN,Petrolul Ploieşti,CFR Cluj,1,2,A,0,1,A
R1,NaN,Oţelul Galaţi,Rapid Bucureşti,2,0,H,1,0,H
R1,NaN,Universitatea Cluj,CSMS Iaşi,2,0,H,2,0,H
R1,NaN,FC Braşov,Concordia Chiajna,4,1,H,2,0,H
R1,NaN,Steaua Bucureşti,Gaz Metan Mediaş,3,1,H,1,0,H
R1,NaN,FC Viitorul Constanța,Ceahlăul Piatra Neamt,2,0,H,1,0,H
R1,NaN,CFR Cluj,Astra Giurgiu,4,1,H,2,0,H
R1,NaN,CSMS Iaşi,ASA Târgu Mureş,2,2,D,1,1,D
R1,NaN,Rapid Bucureşti,Universitatea Cluj,2,1,H,1,0,H
R1,NaN,FC Botoşani,Dinamo Bucureşti,3,2,H,1,1,D
R1,NaN,CS Universitatea Craiova,Oţelul Galaţi,1,0,H,0,0,D
R1,NaN,Pandurii Târgu Jiu,Petrolul Ploieşti,1,1,D,1,1,D
R1,NaN,Gaz Metan Mediaş,FC Viitorul Constanța,3,1,H,2,0,H
R1,NaN,ASA Târgu Mureş,Rapid Bucureşti,1,0,H,0,0,D
R1,NaN,Concordia Chiajna,FC Botoşani,3,3,D,2,1,H
R1,NaN,Oţelul Galaţi,CFR Cluj,0,1,A,0,1,A
R1,NaN,Dinamo Bucureşti,CSMS Iaşi,1,0,H,0,0,D
R1,NaN,Ceahlăul Piatra Neamt,FC Braşov,2,2,D,1,1,D
R1,NaN,Astra Giurgiu,Pandurii Târgu Jiu,2,1,H,0,1,A
R1,NaN,Petrolul Ploieşti,Steaua Bucureşti,2,3,A,1,2,A
R1,NaN,Universitatea Cluj,CS Universitatea Craiova,0,2,A,0,0,D
R1,NaN,CSMS Iaşi,Concordia Chiajna,1,2,A,1,2,A
R1,NaN,Gaz Metan Mediaş,Ceahlăul Piatra Neamt,2,2,D,1,2,A
R1,NaN,FC Botoşani,FC Braşov,0,0,D,0,0,D
R1,NaN,Rapid Bucureşti,Dinamo Bucureşti,0,3,A,0,1,A
R1,NaN,CS Universitatea Craiova,ASA Târgu Mureş,1,0,H,1,0,H
R1,NaN,FC Viitorul Constanța,Petrolul Ploieşti,1,3,A,1,0,H
R1,NaN,Steaua Bucureşti,Astra Giurgiu,0,0,D,0,0,D
R1,NaN,Pandurii Târgu Jiu,Oţelul Galaţi,4,0,H,0,0,D
R1,NaN,CFR Cluj,Universitatea Cluj,1,0,H,0,0,D
R1,NaN,FC Braşov,CSMS Iaşi,2,0,H,1,0,H
R1,NaN,Concordia Chiajna,Rapid Bucureşti,0,0,D,0,0,D
