Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SW1,NaN,Helsingborgs IF,Djurgårdens IF,1,1,D,NoR,NoR,NoR
SW1,NaN,IF Brommapojkarna,Kalmar FF,1,2,A,0,1,A
SW1,NaN,Mjällby AIF,Gefle IF,2,2,D,2,2,D
SW1,NaN,Malmö FF,Falkenbergs FF,3,0,H,0,0,D
SW1,NaN,Halmstads BK,Örebro SK,1,2,A,1,1,D
SW1,NaN,Åtvidabergs FF,IF Elfsborg,2,1,H,1,0,H
SW1,NaN,BK Häcken,IFK Norrköping,2,0,H,0,0,D
SW1,NaN,AIK Solna,IFK Göteborg,0,2,A,0,1,A
SW1,NaN,IF Elfsborg,BK Häcken,3,1,H,0,0,D
SW1,NaN,Falkenbergs FF,IF Brommapojkarna,1,0,H,1,0,H
SW1,NaN,Djurgårdens IF,Halmstads BK,3,0,H,1,0,H
SW1,NaN,Gefle IF,AIK Solna,1,2,A,0,0,D
SW1,NaN,IFK Norrköping,Helsingborgs IF,2,0,H,0,0,D
SW1,NaN,Kalmar FF,Åtvidabergs FF,2,2,D,1,1,D
SW1,NaN,IFK Göteborg,Malmö FF,0,3,A,0,2,A
SW1,NaN,Örebro SK,Mjällby AIF,1,0,H,0,0,D
SW1,NaN,Mjällby AIF,Djurgårdens IF,0,2,A,0,0,D
SW1,NaN,Åtvidabergs FF,Falkenbergs FF,2,0,H,0,0,D
SW1,NaN,Malmö FF,Gefle IF,1,0,H,0,0,D
SW1,NaN,AIK Solna,Örebro SK,1,1,D,1,0,H
SW1,NaN,Helsingborgs IF,BK Häcken,4,2,H,1,2,A
SW1,NaN,Halmstads BK,IFK Norrköping,0,0,D,0,0,D
SW1,NaN,IF Brommapojkarna,IFK Göteborg,1,1,D,0,1,A
SW1,NaN,Kalmar FF,IF Elfsborg,0,0,D,0,0,D
SW1,NaN,Örebro SK,Malmö FF,1,2,A,0,1,A
SW1,NaN,IFK Norrköping,Mjällby AIF,1,1,D,0,1,A
SW1,NaN,BK Häcken,Halmstads BK,3,0,H,2,0,H
SW1,NaN,Djurgårdens IF,AIK Solna,2,3,A,0,1,A
SW1,NaN,IFK Göteborg,Åtvidabergs FF,5,0,H,1,0,H
SW1,NaN,Gefle IF,IF Brommapojkarna,3,0,H,2,0,H
SW1,NaN,Falkenbergs FF,Kalmar FF,1,3,A,0,1,A
SW1,NaN,IF Elfsborg,Helsingborgs IF,1,0,H,1,0,H
SW1,NaN,Kalmar FF,IFK Göteborg,1,1,D,0,0,D
SW1,NaN,Halmstads BK,Helsingborgs IF,2,1,H,1,1,D
SW1,NaN,AIK Solna,IFK Norrköping,1,2,A,0,2,A
SW1,NaN,Mjällby AIF,BK Häcken,1,4,A,0,3,A
SW1,NaN,Falkenbergs FF,IF Elfsborg,2,3,A,2,1,H
SW1,NaN,Åtvidabergs FF,Gefle IF,2,2,D,1,1,D
SW1,NaN,Malmö FF,Djurgårdens IF,2,2,D,1,1,D
SW1,NaN,IF Brommapojkarna,Örebro SK,2,2,D,0,1,A
SW1,NaN,Örebro SK,Åtvidabergs FF,3,2,H,3,0,H
SW1,NaN,IFK Göteborg,Falkenbergs FF,1,0,H,0,0,D
SW1,NaN,Helsingborgs IF,Mjällby AIF,3,1,H,0,0,D
SW1,NaN,Djurgårdens IF,IF Brommapojkarna,3,2,H,2,0,H
SW1,NaN,BK Häcken,AIK Solna,2,2,D,0,1,A
SW1,NaN,IF Elfsborg,Halmstads BK,4,1,H,2,1,H
SW1,NaN,Gefle IF,Kalmar FF,0,2,A,0,2,A
SW1,NaN,IFK Norrköping,Malmö FF,1,2,A,0,0,D
SW1,NaN,Mjällby AIF,Halmstads BK,2,1,H,1,0,H
SW1,NaN,IF Brommapojkarna,IFK Norrköping,3,0,H,1,0,H
SW1,NaN,Malmö FF,BK Häcken,1,2,A,0,2,A
SW1,NaN,Åtvidabergs FF,Djurgårdens IF,1,1,D,1,1,D
SW1,NaN,Kalmar FF,Örebro SK,2,0,H,1,0,H
SW1,NaN,IFK Göteborg,IF Elfsborg,0,0,D,0,0,D
SW1,NaN,Falkenbergs FF,Gefle IF,1,1,D,0,1,A
SW1,NaN,AIK Solna,Helsingborgs IF,2,1,H,1,0,H
SW1,NaN,BK Häcken,IF Brommapojkarna,3,1,H,1,1,D
SW1,NaN,IF Elfsborg,Mjällby AIF,3,1,H,0,1,A
SW1,NaN,Djurgårdens IF,Kalmar FF,0,0,D,0,0,D
SW1,NaN,IFK Norrköping,Åtvidabergs FF,2,1,H,1,1,D
SW1,NaN,Halmstads BK,AIK Solna,2,2,D,0,0,D
SW1,NaN,Örebro SK,Falkenbergs FF,0,0,D,0,0,D
SW1,NaN,Gefle IF,IFK Göteborg,1,1,D,1,0,H
SW1,NaN,Helsingborgs IF,Malmö FF,0,1,A,0,1,A
SW1,NaN,Kalmar FF,IFK Norrköping,2,0,H,0,0,D
SW1,NaN,AIK Solna,Mjällby AIF,2,1,H,1,1,D
SW1,NaN,Gefle IF,IF Elfsborg,0,1,A,0,0,D
SW1,NaN,IFK Göteborg,Örebro SK,2,1,H,1,1,D
SW1,NaN,Åtvidabergs FF,BK Häcken,1,0,H,0,0,D
SW1,NaN,Malmö FF,Halmstads BK,3,1,H,1,0,H
SW1,NaN,IF Brommapojkarna,Helsingborgs IF,0,1,A,0,0,D
SW1,NaN,Falkenbergs FF,Djurgårdens IF,1,0,H,0,0,D
SW1,NaN,IFK Norrköping,Falkenbergs FF,0,3,A,0,2,A
SW1,NaN,AIK Solna,IF Elfsborg,2,1,H,1,0,H
SW1,NaN,Örebro SK,Gefle IF,2,2,D,0,1,A
SW1,NaN,Halmstads BK,IF Brommapojkarna,3,0,H,2,0,H
SW1,NaN,BK Häcken,Kalmar FF,4,1,H,2,1,H
SW1,NaN,Helsingborgs IF,Åtvidabergs FF,0,0,D,0,0,D
SW1,NaN,Djurgårdens IF,IFK Göteborg,0,0,D,0,0,D
SW1,NaN,Mjällby AIF,Malmö FF,0,1,A,0,1,A
SW1,NaN,IF Brommapojkarna,Mjällby AIF,0,1,A,0,0,D
SW1,NaN,IF Elfsborg,Örebro SK,1,0,H,1,0,H
SW1,NaN,Åtvidabergs FF,Halmstads BK,1,0,H,1,0,H
SW1,NaN,Falkenbergs FF,BK Häcken,1,1,D,0,1,A
SW1,NaN,Kalmar FF,Helsingborgs IF,2,0,H,1,0,H
SW1,NaN,IFK Göteborg,IFK Norrköping,2,2,D,2,1,H
SW1,NaN,Gefle IF,Djurgårdens IF,1,1,D,0,0,D
SW1,NaN,Malmö FF,AIK Solna,2,2,D,0,1,A
SW1,NaN,Örebro SK,Djurgårdens IF,0,1,A,0,0,D
SW1,NaN,Mjällby AIF,Åtvidabergs FF,1,0,H,0,0,D
SW1,NaN,Halmstads BK,Kalmar FF,1,1,D,0,0,D
SW1,NaN,Helsingborgs IF,Falkenbergs FF,1,0,H,1,0,H
SW1,NaN,IF Elfsborg,Malmö FF,0,1,A,0,1,A
SW1,NaN,AIK Solna,IF Brommapojkarna,4,2,H,4,2,H
SW1,NaN,IFK Norrköping,Gefle IF,1,0,H,0,0,D
SW1,NaN,BK Häcken,IFK Göteborg,1,1,D,0,1,A
SW1,NaN,Kalmar FF,Mjällby AIF,2,1,H,1,1,D
SW1,NaN,Falkenbergs FF,Halmstads BK,1,1,D,0,0,D
SW1,NaN,Gefle IF,BK Häcken,1,0,H,0,0,D
SW1,NaN,Örebro SK,IFK Norrköping,2,2,D,2,1,H
SW1,NaN,IF Brommapojkarna,Malmö FF,1,1,D,1,1,D
SW1,NaN,IFK Göteborg,Helsingborgs IF,6,2,H,4,1,H
SW1,NaN,Åtvidabergs FF,AIK Solna,0,3,A,0,1,A
SW1,NaN,Djurgårdens IF,IF Elfsborg,1,1,D,1,1,D
SW1,NaN,Mjällby AIF,Falkenbergs FF,1,1,D,1,0,H
SW1,NaN,AIK Solna,Kalmar FF,3,0,H,1,0,H
SW1,NaN,Malmö FF,Åtvidabergs FF,3,0,H,2,0,H
SW1,NaN,Helsingborgs IF,Gefle IF,1,1,D,0,0,D
SW1,NaN,IF Elfsborg,IF Brommapojkarna,2,2,D,0,0,D
SW1,NaN,Halmstads BK,IFK Göteborg,2,2,D,0,0,D
SW1,NaN,BK Häcken,Örebro SK,4,1,H,1,1,D
SW1,NaN,IFK Norrköping,Djurgårdens IF,3,5,A,1,2,A
SW1,NaN,Kalmar FF,Malmö FF,1,1,D,1,1,D
SW1,NaN,Gefle IF,Halmstads BK,2,0,H,1,0,H
SW1,NaN,Falkenbergs FF,AIK Solna,4,1,H,1,0,H
SW1,NaN,IFK Göteborg,Mjällby AIF,3,1,H,1,0,H
SW1,NaN,Åtvidabergs FF,IF Brommapojkarna,3,2,H,2,0,H
SW1,NaN,IFK Norrköping,IF Elfsborg,4,2,H,2,1,H
SW1,NaN,Örebro SK,Helsingborgs IF,1,1,D,0,1,A
SW1,NaN,Djurgårdens IF,BK Häcken,1,2,A,0,2,A
SW1,NaN,Malmö FF,Kalmar FF,3,1,H,0,1,A
SW1,NaN,Halmstads BK,Gefle IF,3,2,H,0,0,D
SW1,NaN,IF Brommapojkarna,Åtvidabergs FF,2,2,D,2,1,H
SW1,NaN,Mjällby AIF,IFK Göteborg,3,0,H,1,0,H
SW1,NaN,IF Elfsborg,IFK Norrköping,3,0,H,1,0,H
SW1,NaN,Helsingborgs IF,Örebro SK,1,1,D,1,0,H
SW1,NaN,AIK Solna,Falkenbergs FF,3,0,H,1,0,H
SW1,NaN,BK Häcken,Djurgårdens IF,2,1,H,2,1,H
SW1,NaN,Falkenbergs FF,Malmö FF,2,5,A,1,2,A
SW1,NaN,Örebro SK,Halmstads BK,1,2,A,1,0,H
SW1,NaN,IFK Norrköping,BK Häcken,0,0,D,0,0,D
SW1,NaN,Kalmar FF,IF Brommapojkarna,1,1,D,1,0,H
SW1,NaN,IF Elfsborg,Åtvidabergs FF,1,0,H,1,0,H
SW1,NaN,Gefle IF,Mjällby AIF,1,0,H,0,0,D
SW1,NaN,Djurgårdens IF,Helsingborgs IF,2,2,D,1,1,D
SW1,NaN,IFK Göteborg,AIK Solna,0,2,A,0,1,A
SW1,NaN,Åtvidabergs FF,Kalmar FF,3,1,H,1,0,H
SW1,NaN,Mjällby AIF,Örebro SK,0,1,A,0,0,D
SW1,NaN,Halmstads BK,Djurgårdens IF,2,1,H,2,1,H
SW1,NaN,Helsingborgs IF,IFK Norrköping,0,0,D,0,0,D
SW1,NaN,IF Brommapojkarna,Falkenbergs FF,2,3,A,1,1,D
SW1,NaN,Malmö FF,IFK Göteborg,2,2,D,1,0,H
SW1,NaN,AIK Solna,Gefle IF,3,1,H,0,0,D
SW1,NaN,BK Häcken,IF Elfsborg,0,2,A,0,2,A
SW1,NaN,Åtvidabergs FF,IFK Göteborg,1,1,D,1,0,H
SW1,NaN,IF Brommapojkarna,Gefle IF,1,2,A,1,1,D
SW1,NaN,Malmö FF,Örebro SK,3,2,H,0,2,A
SW1,NaN,AIK Solna,Djurgårdens IF,1,1,D,0,0,D
SW1,NaN,Mjällby AIF,IFK Norrköping,3,1,H,3,0,H
SW1,NaN,Halmstads BK,BK Häcken,1,4,A,0,2,A
SW1,NaN,Kalmar FF,Falkenbergs FF,3,1,H,1,1,D
SW1,NaN,Helsingborgs IF,IF Elfsborg,4,1,H,2,0,H
SW1,NaN,Gefle IF,Malmö FF,0,0,D,0,0,D
SW1,NaN,Falkenbergs FF,Åtvidabergs FF,3,0,H,2,0,H
SW1,NaN,Örebro SK,AIK Solna,4,2,H,3,1,H
SW1,NaN,IFK Göteborg,IF Brommapojkarna,3,0,H,1,0,H
SW1,NaN,IF Elfsborg,Kalmar FF,2,0,H,1,0,H
SW1,NaN,Djurgårdens IF,Mjällby AIF,4,0,H,2,0,H
SW1,NaN,IFK Norrköping,Halmstads BK,1,2,A,0,1,A
SW1,NaN,BK Häcken,Helsingborgs IF,1,1,D,0,1,A
SW1,NaN,Mjällby AIF,Helsingborgs IF,1,2,A,1,1,D
SW1,NaN,Malmö FF,IFK Norrköping,3,0,H,0,0,D
SW1,NaN,Falkenbergs FF,IFK Göteborg,1,2,A,0,1,A
SW1,NaN,Halmstads BK,IF Elfsborg,1,1,D,0,1,A
SW1,NaN,AIK Solna,BK Häcken,1,0,H,1,0,H
SW1,NaN,Åtvidabergs FF,Örebro SK,1,2,A,1,2,A
SW1,NaN,Kalmar FF,Gefle IF,2,1,H,0,0,D
SW1,NaN,IF Brommapojkarna,Djurgårdens IF,0,4,A,0,1,A
SW1,NaN,Örebro SK,IF Brommapojkarna,3,1,H,1,0,H
SW1,NaN,Helsingborgs IF,Halmstads BK,1,4,A,1,2,A
SW1,NaN,Gefle IF,Åtvidabergs FF,0,1,A,0,0,D
SW1,NaN,BK Häcken,Mjällby AIF,1,1,D,0,1,A
SW1,NaN,IFK Norrköping,AIK Solna,2,4,A,0,1,A
SW1,NaN,IFK Göteborg,Kalmar FF,2,0,H,1,0,H
SW1,NaN,Djurgårdens IF,Malmö FF,2,0,H,2,0,H
SW1,NaN,IF Elfsborg,Falkenbergs FF,1,0,H,0,0,D
SW1,NaN,BK Häcken,Malmö FF,3,3,D,3,1,H
SW1,NaN,Halmstads BK,Mjällby AIF,1,2,A,1,2,A
SW1,NaN,Gefle IF,Falkenbergs FF,3,1,H,0,1,A
SW1,NaN,Djurgårdens IF,Åtvidabergs FF,0,1,A,0,1,A
SW1,NaN,IF Elfsborg,IFK Göteborg,0,0,D,0,0,D
SW1,NaN,IFK Norrköping,IF Brommapojkarna,3,1,H,2,0,H
SW1,NaN,Örebro SK,Kalmar FF,2,0,H,0,0,D
SW1,NaN,Helsingborgs IF,AIK Solna,3,1,H,3,0,H
SW1,NaN,IFK Göteborg,Gefle IF,4,0,H,3,0,H
SW1,NaN,IF Brommapojkarna,BK Häcken,1,5,A,1,1,D
SW1,NaN,Falkenbergs FF,Örebro SK,1,3,A,0,1,A
SW1,NaN,Mjällby AIF,IF Elfsborg,1,0,H,1,0,H
SW1,NaN,Kalmar FF,Djurgårdens IF,0,4,A,0,1,A
SW1,NaN,AIK Solna,Halmstads BK,0,1,A,0,1,A
SW1,NaN,Malmö FF,Helsingborgs IF,1,1,D,0,0,D
SW1,NaN,Åtvidabergs FF,IFK Norrköping,2,2,D,2,1,H
SW1,NaN,Helsingborgs IF,IF Brommapojkarna,3,1,H,1,1,D
SW1,NaN,Halmstads BK,Malmö FF,0,1,A,0,1,A
SW1,NaN,IF Elfsborg,Gefle IF,1,0,H,0,0,D
SW1,NaN,Djurgårdens IF,Falkenbergs FF,1,0,H,0,0,D
SW1,NaN,Örebro SK,IFK Göteborg,3,4,A,2,2,D
SW1,NaN,Mjällby AIF,AIK Solna,1,0,H,0,0,D
SW1,NaN,BK Häcken,Åtvidabergs FF,0,2,A,0,2,A
SW1,NaN,IFK Norrköping,Kalmar FF,0,0,D,0,0,D
SW1,NaN,Malmö FF,Mjällby AIF,4,1,H,1,1,D
SW1,NaN,Kalmar FF,BK Häcken,2,3,A,1,2,A
SW1,NaN,IF Elfsborg,AIK Solna,1,1,D,0,0,D
SW1,NaN,Falkenbergs FF,IFK Norrköping,4,2,H,2,0,H
SW1,NaN,Åtvidabergs FF,Helsingborgs IF,1,2,A,1,1,D
SW1,NaN,IF Brommapojkarna,Halmstads BK,0,3,A,0,3,A
SW1,NaN,Gefle IF,Örebro SK,1,2,A,1,0,H
SW1,NaN,IFK Göteborg,Djurgårdens IF,2,1,H,1,0,H
SW1,NaN,Helsingborgs IF,Kalmar FF,4,1,H,2,1,H
SW1,NaN,Mjällby AIF,IF Brommapojkarna,0,1,A,0,0,D
SW1,NaN,Djurgårdens IF,Gefle IF,1,2,A,0,1,A
SW1,NaN,Halmstads BK,Åtvidabergs FF,1,3,A,1,2,A
SW1,NaN,Örebro SK,IF Elfsborg,5,1,H,2,0,H
SW1,NaN,IFK Norrköping,IFK Göteborg,3,0,H,2,0,H
SW1,NaN,BK Häcken,Falkenbergs FF,1,2,A,0,2,A
SW1,NaN,AIK Solna,Malmö FF,2,3,A,0,1,A
SW1,NaN,Malmö FF,IF Elfsborg,1,2,A,1,0,H
SW1,NaN,Kalmar FF,Halmstads BK,1,3,A,0,1,A
SW1,NaN,Åtvidabergs FF,Mjällby AIF,2,1,H,2,1,H
SW1,NaN,IFK Göteborg,BK Häcken,3,2,H,0,1,A
SW1,NaN,IF Brommapojkarna,AIK Solna,0,4,A,0,1,A
SW1,NaN,Gefle IF,IFK Norrköping,1,2,A,0,2,A
SW1,NaN,Falkenbergs FF,Helsingborgs IF,2,0,H,1,0,H
SW1,NaN,Djurgårdens IF,Örebro SK,0,3,A,0,1,A
SW1,NaN,BK Häcken,Gefle IF,3,1,H,2,0,H
SW1,NaN,IFK Norrköping,Örebro SK,2,0,H,1,0,H
SW1,NaN,AIK Solna,Åtvidabergs FF,4,1,H,3,0,H
SW1,NaN,IF Elfsborg,Djurgårdens IF,0,1,A,0,0,D
SW1,NaN,Halmstads BK,Falkenbergs FF,4,0,H,2,0,H
SW1,NaN,Malmö FF,IF Brommapojkarna,2,0,H,1,0,H
SW1,NaN,Mjällby AIF,Kalmar FF,0,2,A,0,2,A
SW1,NaN,Helsingborgs IF,IFK Göteborg,0,3,A,0,2,A
SW1,NaN,Åtvidabergs FF,Malmö FF,2,1,H,1,1,D
SW1,NaN,IF Brommapojkarna,IF Elfsborg,0,1,A,0,0,D
SW1,NaN,Kalmar FF,AIK Solna,1,1,D,0,1,A
SW1,NaN,Falkenbergs FF,Mjällby AIF,1,1,D,1,0,H
SW1,NaN,IFK Göteborg,Halmstads BK,5,1,H,1,0,H
SW1,NaN,Gefle IF,Helsingborgs IF,2,1,H,1,1,D
SW1,NaN,Örebro SK,BK Häcken,5,2,H,3,1,H
SW1,NaN,Djurgårdens IF,IFK Norrköping,1,1,D,0,1,A
