Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SK1,,MFK Zemplin Michalovce,FK AS Trenčín,2,1,H,1,0,H
SK1,,MFK Ružomberok,Tatran Prešov,1,0,H,0,0,D
SK1,,Zlate Moravce,Spartak Myjava,1,2,A,0,1,A
SK1,,ŽP Šport Podbrezová,Spartak Trnava,1,1,D,0,0,D
SK1,,FK Senica,Slovan Bratislava,0,1,A,0,0,D
SK1,,MŠK Žilina,DAC Dunajska Streda,2,2,D,1,0,H
SK1,,ŽP Šport Podbrezová,Spartak Myjava,0,0,D,0,0,D
SK1,,FK AS Trenčín,FK Senica,3,0,H,2,0,H
SK1,,MŠK Žilina,MFK Ružomberok,3,2,H,2,1,H
SK1,,Slovan Bratislava,Zlate Moravce,3,2,H,1,0,H
SK1,,Spartak Trnava,DAC Dunajska Streda,2,1,H,2,1,H
SK1,,Tatran Prešov,MFK Zemplin Michalovce,0,0,D,0,0,D
SK1,,FK Senica,MFK Zemplin Michalovce,2,0,H,2,0,H
SK1,,Zlate Moravce,FK AS Trenčín,3,0,H,1,0,H
SK1,,MŠK Žilina,Tatran Prešov,4,0,H,2,0,H
