Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SW1,NaN,Malmö FF,IFK Norrköping,3,1,H,1,1,D
SW1,NaN,Kalmar FF,Jönköpings Södra IF,0,1,A,0,1,A
SW1,NaN,AIK Solna,GIF Sundsvall,1,1,D,1,1,D
SW1,NaN,Gefle IF,Helsingborgs IF,1,1,D,0,1,A
SW1,NaN,BK Häcken,IF Elfsborg,2,1,H,1,0,H
SW1,NaN,Falkenbergs FF,IFK Göteborg,0,2,A,0,1,A
SW1,NaN,Örebro SK,Djurgårdens IF,0,2,A,0,1,A
SW1,NaN,Hammarby IF,Östersunds FK,1,1,D,1,1,D
SW1,NaN,IFK Göteborg,BK Häcken,1,0,H,1,0,H
SW1,NaN,Jönköpings Södra IF,Malmö FF,3,2,H,1,1,D
SW1,NaN,IFK Norrköping,Kalmar FF,4,1,H,1,0,H
SW1,NaN,Djurgårdens IF,Falkenbergs FF,5,0,H,2,0,H
SW1,NaN,IF Elfsborg,Hammarby IF,4,1,H,1,0,H
SW1,NaN,Helsingborgs IF,Örebro SK,1,3,A,1,0,H
SW1,NaN,Östersunds FK,AIK Solna,0,2,A,0,1,A
SW1,NaN,GIF Sundsvall,Gefle IF,1,2,A,1,0,H
SW1,NaN,BK Häcken,IFK Norrköping,1,2,A,1,0,H
SW1,NaN,Gefle IF,Djurgårdens IF,1,2,A,0,0,D
SW1,NaN,Hammarby IF,Helsingborgs IF,5,1,H,2,1,H
SW1,NaN,Falkenbergs FF,Östersunds FK,1,2,A,0,2,A
SW1,NaN,Kalmar FF,IF Elfsborg,3,2,H,3,0,H
SW1,NaN,AIK Solna,IFK Göteborg,3,3,D,1,1,D
SW1,NaN,Malmö FF,GIF Sundsvall,1,2,A,1,1,D
SW1,NaN,Örebro SK,Jönköpings Södra IF,2,1,H,1,0,H
SW1,NaN,Östersunds FK,BK Häcken,2,1,H,1,1,D
SW1,NaN,Helsingborgs IF,Falkenbergs FF,3,1,H,0,1,A
SW1,NaN,Jönköpings Södra IF,Gefle IF,1,0,H,0,0,D
SW1,NaN,IFK Norrköping,AIK Solna,4,1,H,1,0,H
SW1,NaN,IFK Göteborg,Kalmar FF,1,1,D,0,1,A
SW1,NaN,IF Elfsborg,Malmö FF,0,1,A,0,0,D
SW1,NaN,GIF Sundsvall,Örebro SK,3,1,H,2,1,H
SW1,NaN,Djurgårdens IF,Hammarby IF,1,3,A,1,2,A
SW1,NaN,Falkenbergs FF,IFK Norrköping,2,1,H,1,0,H
SW1,NaN,Gefle IF,Östersunds FK,0,0,D,0,0,D
SW1,NaN,Hammarby IF,Jönköpings Södra IF,1,1,D,0,0,D
SW1,NaN,BK Häcken,GIF Sundsvall,0,1,A,0,1,A
SW1,NaN,Malmö FF,Djurgårdens IF,1,0,H,0,0,D
SW1,NaN,Örebro SK,IFK Göteborg,3,2,H,1,1,D
SW1,NaN,AIK Solna,IF Elfsborg,2,1,H,2,1,H
SW1,NaN,Kalmar FF,Helsingborgs IF,2,3,A,2,2,D
SW1,NaN,IFK Norrköping,Hammarby IF,3,1,H,1,1,D
SW1,NaN,IFK Göteborg,Malmö FF,0,3,A,NoR,NoR,NoR
SW1,NaN,Jönköpings Södra IF,Falkenbergs FF,1,1,D,0,0,D
SW1,NaN,Östersunds FK,Örebro SK,2,4,A,1,1,D
SW1,NaN,IF Elfsborg,Djurgårdens IF,3,0,H,2,0,H
SW1,NaN,BK Häcken,Gefle IF,6,1,H,2,1,H
SW1,NaN,Helsingborgs IF,AIK Solna,2,1,H,1,1,D
SW1,NaN,GIF Sundsvall,Kalmar FF,1,1,D,1,0,H
SW1,NaN,Falkenbergs FF,IF Elfsborg,1,2,A,1,1,D
SW1,NaN,Hammarby IF,GIF Sundsvall,1,1,D,0,0,D
SW1,NaN,Malmö FF,BK Häcken,3,0,H,2,0,H
SW1,NaN,AIK Solna,Jönköpings Södra IF,0,0,D,0,0,D
SW1,NaN,Djurgårdens IF,Östersunds FK,3,0,H,2,0,H
SW1,NaN,Gefle IF,IFK Göteborg,2,6,A,2,1,H
SW1,NaN,Kalmar FF,Örebro SK,3,2,H,1,1,D
SW1,NaN,IFK Norrköping,Helsingborgs IF,3,0,H,3,0,H
SW1,NaN,IF Elfsborg,Gefle IF,2,0,H,1,0,H
SW1,NaN,Östersunds FK,Kalmar FF,1,0,H,1,0,H
SW1,NaN,Helsingborgs IF,Malmö FF,2,1,H,1,0,H
SW1,NaN,Jönköpings Södra IF,IFK Norrköping,0,2,A,0,1,A
SW1,NaN,BK Häcken,AIK Solna,2,3,A,1,2,A
SW1,NaN,IFK Göteborg,Djurgårdens IF,2,1,H,0,0,D
SW1,NaN,Örebro SK,Hammarby IF,3,2,H,2,2,D
SW1,NaN,GIF Sundsvall,Falkenbergs FF,2,1,H,2,0,H
SW1,NaN,Jönköpings Södra IF,Helsingborgs IF,1,1,D,0,1,A
SW1,NaN,Kalmar FF,Hammarby IF,1,1,D,1,0,H
SW1,NaN,Malmö FF,Gefle IF,3,0,H,0,0,D
SW1,NaN,IFK Norrköping,GIF Sundsvall,3,1,H,1,0,H
SW1,NaN,Örebro SK,IF Elfsborg,1,0,H,0,0,D
SW1,NaN,Falkenbergs FF,BK Häcken,1,4,A,1,2,A
SW1,NaN,Östersunds FK,IFK Göteborg,2,0,H,0,0,D
SW1,NaN,AIK Solna,Djurgårdens IF,2,0,H,1,0,H
SW1,NaN,Hammarby IF,Malmö FF,2,3,A,1,2,A
SW1,NaN,Helsingborgs IF,Östersunds FK,1,1,D,0,1,A
SW1,NaN,GIF Sundsvall,IF Elfsborg,1,3,A,1,0,H
SW1,NaN,BK Häcken,Jönköpings Södra IF,3,1,H,2,0,H
SW1,NaN,Djurgårdens IF,Kalmar FF,0,3,A,0,1,A
SW1,NaN,Gefle IF,Örebro SK,0,4,A,0,1,A
SW1,NaN,IFK Göteborg,IFK Norrköping,1,1,D,0,0,D
SW1,NaN,Falkenbergs FF,AIK Solna,2,3,A,1,2,A
SW1,NaN,GIF Sundsvall,Östersunds FK,5,0,H,1,0,H
SW1,NaN,Kalmar FF,BK Häcken,1,1,D,0,0,D
SW1,NaN,Örebro SK,IFK Norrköping,2,2,D,1,2,A
SW1,NaN,Djurgårdens IF,Helsingborgs IF,3,0,H,1,0,H
SW1,NaN,IF Elfsborg,Jönköpings Södra IF,3,3,D,1,0,H
SW1,NaN,Gefle IF,AIK Solna,0,1,A,0,0,D
SW1,NaN,IFK Göteborg,Hammarby IF,2,1,H,1,0,H
SW1,NaN,Malmö FF,Falkenbergs FF,2,0,H,2,0,H
SW1,NaN,AIK Solna,Örebro SK,0,0,D,0,0,D
SW1,NaN,Jönköpings Södra IF,GIF Sundsvall,1,1,D,0,1,A
SW1,NaN,Östersunds FK,Malmö FF,1,4,A,0,2,A
SW1,NaN,Falkenbergs FF,Kalmar FF,1,2,A,1,1,D
SW1,NaN,Hammarby IF,Gefle IF,2,1,H,2,0,H
SW1,NaN,Helsingborgs IF,IFK Göteborg,1,3,A,0,1,A
SW1,NaN,BK Häcken,Djurgårdens IF,3,1,H,2,1,H
SW1,NaN,IFK Norrköping,IF Elfsborg,0,0,D,0,0,D
SW1,NaN,Djurgårdens IF,IFK Norrköping,0,1,A,0,0,D
SW1,NaN,Gefle IF,Falkenbergs FF,1,2,A,1,0,H
SW1,NaN,BK Häcken,Hammarby IF,4,2,H,2,1,H
SW1,NaN,IFK Göteborg,GIF Sundsvall,4,1,H,2,1,H
SW1,NaN,Östersunds FK,Jönköpings Södra IF,1,0,H,0,0,D
SW1,NaN,Helsingborgs IF,IF Elfsborg,2,4,A,0,1,A
SW1,NaN,Kalmar FF,AIK Solna,1,1,D,1,1,D
SW1,NaN,Malmö FF,Örebro SK,1,0,H,0,0,D
SW1,NaN,IFK Norrköping,Östersunds FK,3,3,D,2,1,H
SW1,NaN,GIF Sundsvall,Helsingborgs IF,0,2,A,0,1,A
SW1,NaN,IF Elfsborg,IFK Göteborg,1,1,D,0,1,A
SW1,NaN,AIK Solna,Malmö FF,1,1,D,1,1,D
