Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
A1,NaN,Rapid Wien,SV Ried,5,0,H,3,0,H
A1,NaN,Sturm Graz,RB Salzburg,3,1,H,3,0,H
A1,NaN,SCR Altach,Wolfsberger AC,1,0,H,0,0,D
A1,NaN,SKN St. Pölten,Austria Wien,1,2,A,0,1,A
A1,NaN,SV Mattersburg,FC Admira Wacker,0,1,A,0,1,A
A1,NaN,RB Salzburg,Wolfsberger AC,1,1,D,0,0,D
A1,NaN,SV Ried,Sturm Graz,1,0,H,1,0,H
A1,NaN,Austria Wien,SV Mattersburg,3,1,H,0,1,A
A1,NaN,SCR Altach,Rapid Wien,1,0,H,0,0,D
A1,NaN,SKN St. Pölten,FC Admira Wacker,2,1,H,0,0,D
A1,NaN,SV Mattersburg,Sturm Graz,0,2,A,0,0,D
A1,NaN,RB Salzburg,SKN St. Pölten,2,0,H,1,0,H
A1,NaN,FC Admira Wacker,SCR Altach,1,2,A,0,1,A
A1,NaN,Wolfsberger AC,SV Ried,1,0,H,0,0,D
A1,NaN,Austria Wien,Rapid Wien,1,4,A,0,1,A
A1,NaN,SV Ried,RB Salzburg,0,2,A,0,0,D
A1,NaN,Rapid Wien,FC Admira Wacker,4,0,H,2,0,H
A1,NaN,SCR Altach,SKN St. Pölten,3,1,H,3,0,H
A1,NaN,SV Mattersburg,Wolfsberger AC,3,1,H,2,1,H
A1,NaN,Sturm Graz,Austria Wien,3,1,H,1,0,H
A1,NaN,SKN St. Pölten,Sturm Graz,1,3,A,0,2,A
A1,NaN,RB Salzburg,SV Mattersburg,3,1,H,0,0,D
A1,NaN,FC Admira Wacker,SV Ried,1,0,H,0,0,D
A1,NaN,Wolfsberger AC,Rapid Wien,1,1,D,0,1,A
A1,NaN,Austria Wien,SCR Altach,3,1,H,1,0,H
A1,NaN,Sturm Graz,SCR Altach,3,1,H,2,1,H
A1,NaN,Wolfsberger AC,FC Admira Wacker,5,0,H,2,0,H
A1,NaN,SV Mattersburg,SKN St. Pölten,1,1,D,0,0,D
A1,NaN,Rapid Wien,RB Salzburg,0,0,D,0,0,D
A1,NaN,SV Ried,Austria Wien,1,1,D,0,1,A
A1,NaN,Sturm Graz,Rapid Wien,1,1,D,1,0,H
