Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
E2,NaN,Fulham FC,Newcastle United,1,0,H,1,0,H
E2,NaN,Birmingham City,Cardiff City,0,0,D,0,0,D
E2,NaN,Blackburn Rovers,Norwich City,1,4,A,0,3,A
E2,NaN,Bristol City,Wigan Athletic,2,1,H,0,1,A
E2,NaN,Derby County,Brighton & Hove Albion,0,0,D,0,0,D
E2,NaN,Huddersfield Town,Brentford FC,2,1,H,0,0,D
E2,NaN,Ipswich Town,Barnsley FC,4,2,H,0,0,D
E2,NaN,Nottingham Forest,Burton Albion,4,3,H,2,2,D
E2,NaN,Reading FC,Preston North End,1,0,H,1,0,H
E2,NaN,Rotherham United,Wolverhampton Wanderers,2,2,D,2,1,H
E2,NaN,Queens Park Rangers,Leeds United,3,0,H,1,0,H
E2,NaN,Sheffield Wednesday,Aston Villa,1,0,H,0,0,D
