Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
UA1,,Torpedo Zaporizhya,FK Metallurg-Viktor Zaporizhya,3,1,H,NoR,NoR,NoR
UA1,,Tavriya Simferopol,Karpaty Lviv,3,0,H,NoR,NoR,NoR
UA1,,Shakhtar Donetsk,Chernomorets Odessa,2,0,H,NoR,NoR,NoR
UA1,,Niva Ternopil,Temp Shepetivka,0,0,D,NoR,NoR,NoR
UA1,,FK Kremin,FK Veres,1,1,D,NoR,NoR,NoR
UA1,,Niva-V Vinnitsa,Volyn Lutsk,3,0,H,NoR,NoR,NoR
UA1,,SK Mikolaiv,Zorya-MALS Lugansk,2,1,H,NoR,NoR,NoR
UA1,,FC Prykarpattya Ivano-Frankivsk,Dnipro Dnipropetrovsk,1,1,D,NoR,NoR,NoR
UA1,,Dinamo Kiev,FK Krivbas,2,0,H,NoR,NoR,NoR
UA1,,Zorya-MALS Lugansk,FK Kremin,1,0,H,NoR,NoR,NoR
UA1,,FK Veres,Niva Ternopil,1,0,H,NoR,NoR,NoR
UA1,,Temp Shepetivka,Niva-V Vinnitsa,2,1,H,NoR,NoR,NoR
UA1,,Karpaty Lviv,Volyn Lutsk,1,0,H,NoR,NoR,NoR
UA1,,Tavriya Simferopol,Shakhtar Donetsk,1,2,A,NoR,NoR,NoR
UA1,,FK Metallurg-Viktor Zaporizhya,SK Mikolaiv,4,1,H,NoR,NoR,NoR
UA1,,Dinamo Kiev,Torpedo Zaporizhya,1,0,H,NoR,NoR,NoR
UA1,,Dnipro Dnipropetrovsk,FK Krivbas,2,1,H,NoR,NoR,NoR
UA1,,Chernomorets Odessa,FC Prykarpattya Ivano-Frankivsk,2,1,H,NoR,NoR,NoR
UA1,,Volyn Lutsk,Temp Shepetivka,1,0,H,NoR,NoR,NoR
UA1,,Torpedo Zaporizhya,Dnipro Dnipropetrovsk,1,0,H,NoR,NoR,NoR
UA1,,Shakhtar Donetsk,Karpaty Lviv,3,0,H,NoR,NoR,NoR
UA1,,FK Kremin,FK Metallurg-Viktor Zaporizhya,3,2,H,NoR,NoR,NoR
UA1,,FC Prykarpattya Ivano-Frankivsk,Tavriya Simferopol,1,0,H,NoR,NoR,NoR
UA1,,Niva Ternopil,Zorya-MALS Lugansk,3,1,H,NoR,NoR,NoR
UA1,,FK Krivbas,Chernomorets Odessa,1,1,D,NoR,NoR,NoR
UA1,,Niva-V Vinnitsa,FK Veres,2,0,H,NoR,NoR,NoR
UA1,,SK Mikolaiv,Dinamo Kiev,2,5,A,NoR,NoR,NoR
UA1,,Zorya-MALS Lugansk,Niva-V Vinnitsa,4,2,H,NoR,NoR,NoR
UA1,,FK Veres,Volyn Lutsk,2,1,H,NoR,NoR,NoR
UA1,,Shakhtar Donetsk,FC Prykarpattya Ivano-Frankivsk,3,0,H,NoR,NoR,NoR
UA1,,Karpaty Lviv,Temp Shepetivka,0,0,D,NoR,NoR,NoR
UA1,,Chernomorets Odessa,Torpedo Zaporizhya,3,0,H,NoR,NoR,NoR
UA1,,Tavriya Simferopol,FK Krivbas,1,0,H,NoR,NoR,NoR
UA1,,FK Metallurg-Viktor Zaporizhya,Niva Ternopil,0,0,D,NoR,NoR,NoR
UA1,,Dinamo Kiev,FK Kremin,3,2,H,NoR,NoR,NoR
UA1,,Dnipro Dnipropetrovsk,SK Mikolaiv,3,1,H,NoR,NoR,NoR
UA1,,Volyn Lutsk,Zorya-MALS Lugansk,3,1,H,NoR,NoR,NoR
UA1,,Torpedo Zaporizhya,Tavriya Simferopol,0,1,A,NoR,NoR,NoR
UA1,,Temp Shepetivka,FK Veres,1,1,D,NoR,NoR,NoR
UA1,,FK Krivbas,Shakhtar Donetsk,0,0,D,NoR,NoR,NoR
UA1,,FK Kremin,Dnipro Dnipropetrovsk,1,2,A,NoR,NoR,NoR
UA1,,FC Prykarpattya Ivano-Frankivsk,Karpaty Lviv,1,1,D,NoR,NoR,NoR
UA1,,Niva-V Vinnitsa,FK Metallurg-Viktor Zaporizhya,3,0,H,NoR,NoR,NoR
UA1,,Niva Ternopil,Dinamo Kiev,1,1,D,NoR,NoR,NoR
UA1,,SK Mikolaiv,Chernomorets Odessa,1,0,H,NoR,NoR,NoR
UA1,,Zorya-MALS Lugansk,Temp Shepetivka,2,0,H,NoR,NoR,NoR
UA1,,Shakhtar Donetsk,Torpedo Zaporizhya,4,0,H,NoR,NoR,NoR
UA1,,FK Metallurg-Viktor Zaporizhya,Volyn Lutsk,1,0,H,NoR,NoR,NoR
UA1,,Karpaty Lviv,FK Veres,0,1,A,NoR,NoR,NoR
UA1,,Chernomorets Odessa,FK Kremin,3,0,H,NoR,NoR,NoR
UA1,,FC Prykarpattya Ivano-Frankivsk,FK Krivbas,0,1,A,NoR,NoR,NoR
UA1,,Tavriya Simferopol,SK Mikolaiv,3,1,H,NoR,NoR,NoR
UA1,,Dinamo Kiev,Niva-V Vinnitsa,2,1,H,NoR,NoR,NoR
UA1,,Dnipro Dnipropetrovsk,Niva Ternopil,3,2,H,NoR,NoR,NoR
UA1,,FK Kremin,Tavriya Simferopol,1,1,D,NoR,NoR,NoR
UA1,,FK Veres,Zorya-MALS Lugansk,3,0,H,NoR,NoR,NoR
UA1,,Torpedo Zaporizhya,FC Prykarpattya Ivano-Frankivsk,2,0,H,NoR,NoR,NoR
UA1,,Temp Shepetivka,FK Metallurg-Viktor Zaporizhya,4,0,H,NoR,NoR,NoR
UA1,,Niva-V Vinnitsa,Dnipro Dnipropetrovsk,0,2,A,NoR,NoR,NoR
UA1,,Niva Ternopil,Chernomorets Odessa,0,2,A,NoR,NoR,NoR
UA1,,FK Krivbas,Karpaty Lviv,1,0,H,NoR,NoR,NoR
UA1,,Volyn Lutsk,Dinamo Kiev,2,2,D,NoR,NoR,NoR
UA1,,SK Mikolaiv,Shakhtar Donetsk,1,6,A,NoR,NoR,NoR
UA1,,Dinamo Kiev,Temp Shepetivka,5,0,H,NoR,NoR,NoR
UA1,,FC Prykarpattya Ivano-Frankivsk,SK Mikolaiv,3,0,H,NoR,NoR,NoR
UA1,,Karpaty Lviv,Zorya-MALS Lugansk,4,3,H,NoR,NoR,NoR
UA1,,Chernomorets Odessa,Niva-V Vinnitsa,2,1,H,NoR,NoR,NoR
UA1,,Tavriya Simferopol,Niva Ternopil,3,2,H,NoR,NoR,NoR
UA1,,FK Metallurg-Viktor Zaporizhya,FK Veres,1,0,H,NoR,NoR,NoR
UA1,,FK Krivbas,Torpedo Zaporizhya,2,1,H,NoR,NoR,NoR
UA1,,Shakhtar Donetsk,FK Kremin,2,0,H,NoR,NoR,NoR
UA1,,Dnipro Dnipropetrovsk,Volyn Lutsk,3,1,H,NoR,NoR,NoR
UA1,,Zorya-MALS Lugansk,FK Metallurg-Viktor Zaporizhya,2,1,H,NoR,NoR,NoR
UA1,,Niva-V Vinnitsa,Tavriya Simferopol,1,3,A,NoR,NoR,NoR
UA1,,FK Kremin,FC Prykarpattya Ivano-Frankivsk,2,0,H,NoR,NoR,NoR
UA1,,Torpedo Zaporizhya,Karpaty Lviv,1,2,A,NoR,NoR,NoR
