Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR
R1;NaN;FC Voluntari;CSMS Iaşi;1;1;D;1;1;D
R1;NaN;Astra Giurgiu;Concordia Chiajna;2;2;D;1;1;D
R1;NaN;FC Viitorul Constanța;CFR Cluj;2;2;D;1;2;A
R1;NaN;Steaua Bucureşti;Petrolul Ploieşti;0;0;D;0;0;D
R1;NaN;CS Universitatea Craiova;FC Botoşani;0;0;D;0;0;D
R1;NaN;ASA Târgu Mureş;Dinamo Bucureşti;0;0;D;0;0;D
R1;NaN;ACS Poli Timişoara;Pandurii Târgu Jiu;0;1;A;0;0;D
R1;NaN;Concordia Chiajna;CSMS Iaşi;0;1;A;0;1;A
R1;NaN;Dinamo Bucureşti;CS Universitatea Craiova;1;0;H;0;0;D
R1;NaN;Petrolul Ploieşti;FC Voluntari;1;1;D;0;0;D
R1;NaN;Pandurii Târgu Jiu;Steaua Bucureşti;0;3;A;0;1;A
R1;NaN;CFR Cluj;ACS Poli Timişoara;1;0;H;0;0;D
R1;NaN;Astra Giurgiu;ASA Târgu Mureş;1;5;A;1;3;A
R1;NaN;FC Botoşani;FC Viitorul Constanța;2;2;D;1;2;A
R1;NaN;FC Voluntari;Pandurii Târgu Jiu;0;0;D;0;0;D
R1;NaN;ASA Târgu Mureş;Concordia Chiajna;1;0;H;0;0;D
R1;NaN;FC Viitorul Constanța;Dinamo Bucureşti;1;1;D;0;0;D
R1;NaN;Steaua Bucureşti;CFR Cluj;1;1;D;0;1;A
R1;NaN;CS Universitatea Craiova;Astra Giurgiu;1;2;A;0;0;D
R1;NaN;CSMS Iaşi;Petrolul Ploieşti;1;0;H;0;0;D
R1;NaN;ACS Poli Timişoara;FC Botoşani;1;0;H;0;0;D
R1;NaN;CFR Cluj;FC Voluntari;2;0;H;1;0;H
R1;NaN;Concordia Chiajna;Petrolul Ploieşti;2;2;D;1;1;D
R1;NaN;Pandurii Târgu Jiu;CSMS Iaşi;3;0;H;2;0;H
R1;NaN;FC Botoşani;Steaua Bucureşti;0;1;A;0;1;A
R1;NaN;Astra Giurgiu;FC Viitorul Constanța;2;2;D;1;1;D
R1;NaN;ASA Târgu Mureş;CS Universitatea Craiova;0;0;D;0;0;D
R1;NaN;Dinamo Bucureşti;ACS Poli Timişoara;2;1;H;2;1;H
