Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
RU1,NaN,CSKA Moskva,FK Amkar Perm,1,0,H,0,0,D
RU1,NaN,Krylia Sovetov,Zenit St. Petersburg,0,1,A,0,0,D
RU1,NaN,Anzhi Makhachkala,Spartak Nalchik,0,0,D,0,0,D
RU1,NaN,FK Rostov,FK Tom Tomsk,0,2,A,0,0,D
RU1,NaN,Sibir Novosibirsk,Terek Grozniy,0,2,A,0,1,A
RU1,NaN,Rubin Kazan,Lokomotiv Moskva,2,0,H,0,0,D
RU1,NaN,Alania Vladikavkaz,FK Saturn,1,1,D,1,1,D
RU1,NaN,Spartak Moskva,Dinamo Moskva,0,1,A,0,0,D
RU1,NaN,Spartak Nalchik,Alania Vladikavkaz,2,1,H,2,0,H
RU1,NaN,FK Amkar Perm,Anzhi Makhachkala,1,0,H,0,0,D
RU1,NaN,Terek Grozniy,FK Rostov,1,1,D,1,0,H
RU1,NaN,FK Saturn,Sibir Novosibirsk,1,1,D,0,1,A
RU1,NaN,Lokomotiv Moskva,Krylia Sovetov,3,0,H,0,0,D
RU1,NaN,Zenit St. Petersburg,Spartak Moskva,1,1,D,0,1,A
RU1,NaN,CSKA Moskva,Dinamo Moskva,0,0,D,0,0,D
RU1,NaN,FK Tom Tomsk,Rubin Kazan,0,1,A,0,0,D
RU1,NaN,Alania Vladikavkaz,FK Amkar Perm,0,0,D,0,0,D
RU1,NaN,Anzhi Makhachkala,CSKA Moskva,1,2,A,1,0,H
RU1,NaN,Sibir Novosibirsk,Spartak Nalchik,0,2,A,0,1,A
RU1,NaN,Krylia Sovetov,FK Tom Tomsk,2,3,A,2,3,A
RU1,NaN,Dinamo Moskva,Zenit St. Petersburg,1,2,A,0,2,A
RU1,NaN,Spartak Moskva,Lokomotiv Moskva,2,1,H,2,1,H
RU1,NaN,Rubin Kazan,Terek Grozniy,0,0,D,0,0,D
RU1,NaN,FK Rostov,FK Saturn,1,0,H,1,0,H
RU1,NaN,FK Amkar Perm,Sibir Novosibirsk,3,1,H,2,1,H
RU1,NaN,Anzhi Makhachkala,Alania Vladikavkaz,2,0,H,1,0,H
RU1,NaN,Spartak Nalchik,FK Rostov,5,2,H,2,0,H
RU1,NaN,FK Tom Tomsk,Spartak Moskva,2,2,D,2,1,H
RU1,NaN,Terek Grozniy,Krylia Sovetov,2,0,H,2,0,H
RU1,NaN,FK Saturn,Rubin Kazan,0,0,D,0,0,D
RU1,NaN,Lokomotiv Moskva,Dinamo Moskva,3,2,H,1,1,D
RU1,NaN,CSKA Moskva,Zenit St. Petersburg,0,2,A,0,1,A
RU1,NaN,Krylia Sovetov,FK Saturn,2,1,H,1,0,H
RU1,NaN,Spartak Moskva,Terek Grozniy,2,1,H,0,1,A
RU1,NaN,Dinamo Moskva,FK Tom Tomsk,0,0,D,0,0,D
RU1,NaN,Sibir Novosibirsk,Anzhi Makhachkala,2,4,A,0,2,A
RU1,NaN,Zenit St. Petersburg,Lokomotiv Moskva,1,0,H,0,0,D
RU1,NaN,Alania Vladikavkaz,CSKA Moskva,1,3,A,0,2,A
RU1,NaN,FK Rostov,FK Amkar Perm,2,1,H,1,0,H
RU1,NaN,Rubin Kazan,Spartak Nalchik,1,1,D,0,0,D
RU1,NaN,FK Tom Tomsk,Zenit St. Petersburg,0,0,D,0,0,D
RU1,NaN,CSKA Moskva,Lokomotiv Moskva,1,1,D,1,0,H
RU1,NaN,FK Amkar Perm,Rubin Kazan,0,1,A,0,1,A
