Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR
CR1;NaN;NK Međimurje;Hajduk Split;0;2;A;NoR;NoR;NoR
CR1;NaN;HNK Šibenik;NK Osijek;1;2;A;NoR;NoR;NoR
CR1;NaN;Kamen Ingrad;NK Zagreb;1;3;A;NoR;NoR;NoR
CR1;NaN;Dinamo Zagreb;Slaven Belupo;1;0;H;NoR;NoR;NoR
CR1;NaN;NK Pula 1856;NK Varteks;1;1;D;NoR;NoR;NoR
CR1;NaN;Cibalia Vinkovci;HNK Rijeka;3;4;A;NoR;NoR;NoR
CR1;NaN;Dinamo Zagreb;HNK Šibenik;4;3;H;NoR;NoR;NoR
CR1;NaN;Slaven Belupo;NK Zagreb;0;1;A;NoR;NoR;NoR
CR1;NaN;Hajduk Split;Cibalia Vinkovci;2;0;H;NoR;NoR;NoR
CR1;NaN;NK Varteks;NK Međimurje;3;1;H;NoR;NoR;NoR
CR1;NaN;NK Osijek;NK Pula 1856;0;0;D;NoR;NoR;NoR
CR1;NaN;HNK Rijeka;Kamen Ingrad;4;2;H;NoR;NoR;NoR
CR1;NaN;NK Pula 1856;Dinamo Zagreb;0;2;A;NoR;NoR;NoR
CR1;NaN;NK Međimurje;NK Osijek;2;0;H;NoR;NoR;NoR
CR1;NaN;Cibalia Vinkovci;NK Varteks;1;2;A;NoR;NoR;NoR
CR1;NaN;NK Zagreb;HNK Rijeka;1;0;H;NoR;NoR;NoR
CR1;NaN;HNK Šibenik;Slaven Belupo;2;1;H;NoR;NoR;NoR
CR1;NaN;Kamen Ingrad;Hajduk Split;2;3;A;NoR;NoR;NoR
CR1;NaN;Slaven Belupo;HNK Rijeka;3;2;H;NoR;NoR;NoR
CR1;NaN;NK Varteks;Kamen Ingrad;3;0;H;NoR;NoR;NoR
CR1;NaN;NK Osijek;Cibalia Vinkovci;3;1;H;NoR;NoR;NoR
CR1;NaN;Dinamo Zagreb;NK Međimurje;4;1;H;NoR;NoR;NoR
CR1;NaN;HNK Šibenik;NK Pula 1856;1;0;H;NoR;NoR;NoR
CR1;NaN;Hajduk Split;NK Zagreb;2;0;H;NoR;NoR;NoR
CR1;NaN;NK Pula 1856;Slaven Belupo;2;1;H;NoR;NoR;NoR
CR1;NaN;NK Međimurje;HNK Šibenik;2;1;H;NoR;NoR;NoR
CR1;NaN;NK Zagreb;NK Varteks;3;0;H;NoR;NoR;NoR
CR1;NaN;Kamen Ingrad;NK Osijek;1;1;D;NoR;NoR;NoR
CR1;NaN;HNK Rijeka;Hajduk Split;0;1;A;NoR;NoR;NoR
CR1;NaN;Cibalia Vinkovci;Dinamo Zagreb;0;1;A;NoR;NoR;NoR
CR1;NaN;Slaven Belupo;Hajduk Split;0;1;A;NoR;NoR;NoR
CR1;NaN;NK Pula 1856;NK Međimurje;3;0;H;NoR;NoR;NoR
CR1;NaN;NK Osijek;NK Zagreb;1;1;D;NoR;NoR;NoR
CR1;NaN;Dinamo Zagreb;Kamen Ingrad;2;0;H;NoR;NoR;NoR
CR1;NaN;HNK Šibenik;Cibalia Vinkovci;1;0;H;NoR;NoR;NoR
CR1;NaN;NK Varteks;HNK Rijeka;2;1;H;NoR;NoR;NoR
CR1;NaN;NK Međimurje;Slaven Belupo;0;3;A;NoR;NoR;NoR
CR1;NaN;Cibalia Vinkovci;NK Pula 1856;3;1;H;NoR;NoR;NoR
CR1;NaN;Kamen Ingrad;HNK Šibenik;3;1;H;NoR;NoR;NoR
CR1;NaN;HNK Rijeka;NK Osijek;2;2;D;NoR;NoR;NoR
CR1;NaN;Hajduk Split;NK Varteks;3;1;H;NoR;NoR;NoR
CR1;NaN;NK Zagreb;Dinamo Zagreb;0;3;A;NoR;NoR;NoR
CR1;NaN;Slaven Belupo;NK Varteks;3;0;H;NoR;NoR;NoR
CR1;NaN;NK Pula 1856;Kamen Ingrad;2;0;H;NoR;NoR;NoR
CR1;NaN;NK Međimurje;Cibalia Vinkovci;3;1;H;NoR;NoR;NoR
CR1;NaN;HNK Šibenik;NK Zagreb;1;0;H;NoR;NoR;NoR
CR1;NaN;NK Osijek;Hajduk Split;1;0;H;NoR;NoR;NoR
