Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
T1,04/08/2006,Ankaraspor,Galatasaray,1,1,D,1,0,H
T1,05/08/2006,Fenerbahce,Erciyesspor,6,0,H,2,0,H
T1,05/08/2006,Kayserispor,Trabzonspor,1,0,H,1,0,H
T1,06/08/2006,Antalyaspor,Rizespor,0,0,D,0,0,D
T1,06/08/2006,Bursaspor,Ankaragucu,0,0,D,0,0,D
T1,06/08/2006,Gaziantepspor,Denizlispor,1,1,D,1,0,H
T1,06/08/2006,Konyaspor,Sakaryaspor,1,1,D,1,0,H
T1,06/08/2006,Manisaspor,Besiktas,1,0,H,1,0,H
T1,06/08/2006,Sivasspor,Genclerbirligi,1,2,A,1,1,D
T1,11/08/2006,Besiktas,Gaziantepspor,2,1,H,1,0,H
T1,12/08/2006,Genclerbirligi,Fenerbahce,0,2,A,0,2,A
T1,13/08/2006,Ankaragucu,Ankaraspor,1,1,D,0,1,A
T1,13/08/2006,Denizlispor,Konyaspor,0,1,A,0,1,A
T1,13/08/2006,Erciyesspor,Bursaspor,2,1,H,1,1,D
T1,13/08/2006,Galatasaray,Kayserispor,4,0,H,1,0,H
T1,13/08/2006,Rizespor,Sivasspor,1,1,D,0,1,A
T1,13/08/2006,Sakaryaspor,Antalyaspor,0,0,D,0,0,D
T1,13/08/2006,Trabzonspor,Manisaspor,1,1,D,1,1,D
T1,19/08/2006,Ankaraspor,Erciyesspor,2,2,D,1,1,D
T1,19/08/2006,Fenerbahce,Rizespor,2,1,H,1,0,H
T1,19/08/2006,Manisaspor,Galatasaray,2,2,D,1,0,H
T1,20/08/2006,Bursaspor,Genclerbirligi,0,0,D,0,0,D
T1,20/08/2006,Denizlispor,Besiktas,0,2,A,0,1,A
T1,20/08/2006,Gaziantepspor,Trabzonspor,2,1,H,1,0,H
T1,20/08/2006,Kayserispor,Ankaragucu,2,1,H,0,1,A
T1,20/08/2006,Konyaspor,Antalyaspor,0,0,D,0,0,D
T1,20/08/2006,Sivasspor,Sakaryaspor,0,2,A,0,1,A
T1,25/08/2006,Besiktas,Konyaspor,3,1,H,1,1,D
T1,26/08/2006,Galatasaray,Gaziantepspor,2,2,D,1,1,D
T1,26/08/2006,Genclerbirligi,Ankaraspor,2,1,H,1,1,D
T1,27/08/2006,Ankaragucu,Manisaspor,0,1,A,0,0,D
T1,27/08/2006,Antalyaspor,Sivasspor,1,2,A,1,1,D
T1,27/08/2006,Erciyesspor,Kayserispor,0,4,A,0,1,A
T1,27/08/2006,Rizespor,Bursaspor,1,2,A,0,0,D
T1,27/08/2006,Sakaryaspor,Fenerbahce,2,1,H,0,1,A
T1,27/08/2006,Trabzonspor,Denizlispor,1,0,H,1,0,H
