Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
G1,19/08/06,AEK,PAOK,0,0,D,0,0,D
G1,19/08/06,Olympiakos,Xanthi,2,1,H,0,1,A
G1,20/08/06,Atromitos,OFI,2,2,D,0,2,A
G1,20/08/06,Egaleo,Panathinaikos,1,4,A,0,2,A
G1,20/08/06,Ergotelis,Ionikos,1,1,D,0,1,A
G1,20/08/06,Iraklis,Panionios,0,0,D,0,0,D
G1,20/08/06,Kerkyra,Kalamaria,2,1,H,1,0,H
G1,20/08/06,Larisa,Aris,1,1,D,0,1,A
G1,26/08/06,Panathinaikos,Ionikos,0,2,A,0,1,A
G1,26/08/06,PAOK,Iraklis,3,1,H,1,0,H
G1,27/08/06,Aris,Kerkyra,0,0,D,0,0,D
G1,27/08/06,Kalamaria,Egaleo,0,1,A,0,0,D
G1,27/08/06,Larisa,Atromitos,2,1,H,2,0,H
G1,27/08/06,OFI,AEK,1,1,D,0,1,A
G1,27/08/06,Panionios,Olympiakos,0,3,A,0,2,A
G1,27/08/06,Xanthi,Ergotelis,0,0,D,0,0,D
G1,09/09/06,Atromitos,AEK,1,1,D,0,0,D
G1,09/09/06,Olympiakos,PAOK,2,0,H,2,0,H
G1,09/09/06,Panathinaikos,Xanthi,1,0,H,0,0,D
G1,10/09/06,Egaleo,Aris,1,1,D,1,1,D
G1,10/09/06,Ergotelis,Panionios,2,1,H,0,0,D
G1,10/09/06,Ionikos,Kalamaria,1,0,H,1,0,H
G1,10/09/06,Iraklis,OFI,2,3,A,0,2,A
G1,10/09/06,Kerkyra,Larisa,0,0,D,0,0,D
G1,16/09/06,Aris,Ionikos,1,0,H,0,0,D
G1,16/09/06,PAOK,Ergotelis,1,0,H,0,0,D
G1,17/09/06,Kalamaria,Xanthi,2,0,H,1,0,H
G1,17/09/06,Kerkyra,Atromitos,1,0,H,1,0,H
G1,17/09/06,Larisa,Egaleo,2,2,D,2,1,H
G1,17/09/06,OFI,Olympiakos,1,2,A,1,0,H
G1,17/09/06,Panionios,Panathinaikos,0,1,A,0,0,D
G1,18/09/06,AEK,Iraklis,3,0,H,1,0,H
G1,23/09/06,Ergotelis,OFI,2,0,H,1,0,H
G1,23/09/06,Olympiakos,AEK,1,0,H,1,0,H
G1,24/09/06,Atromitos,Iraklis,2,2,D,1,0,H
G1,24/09/06,Egaleo,Kerkyra,2,1,H,1,1,D
G1,24/09/06,Ionikos,Larisa,1,2,A,1,0,H
G1,24/09/06,Kalamaria,Panionios,1,1,D,0,0,D
G1,24/09/06,Panathinaikos,PAOK,2,1,H,0,0,D
G1,24/09/06,Xanthi,Aris,1,1,D,1,0,H
G1,30/09/06,AEK,Ergotelis,3,1,H,0,1,A
G1,30/09/06,Aris,Panionios,2,2,D,0,0,D
G1,01/10/06,Egaleo,Atromitos,0,0,D,0,0,D
G1,01/10/06,Iraklis,Olympiakos,0,1,A,0,1,A
G1,01/10/06,Kerkyra,Ionikos,2,0,H,1,0,H
G1,01/10/06,Larisa,Xanthi,1,0,H,0,0,D
G1,01/10/06,OFI,Panathinaikos,3,3,D,2,0,H
G1,01/10/06,PAOK,Kalamaria,1,1,D,1,0,H
G1,21/10/06,Aris,PAOK,0,0,D,0,0,D
G1,21/10/06,Ergotelis,Iraklis,2,1,H,0,1,A
G1,21/10/06,Ionikos,Egaleo,0,1,A,0,0,D
G1,22/10/06,Atromitos,Olympiakos,1,0,H,0,0,D
G1,22/10/06,Kalamaria,OFI,0,0,D,0,0,D
G1,22/10/06,Panionios,Larisa,2,1,H,2,0,H
G1,22/10/06,Xanthi,Kerkyra,1,1,D,1,1,D
G1,23/10/06,Panathinaikos,AEK,1,2,A,1,1,D
G1,28/10/06,AEK,Kalamaria,1,0,H,1,0,H
G1,28/10/06,Olympiakos,Ergotelis,1,0,H,0,0,D
G1,29/10/06,Egaleo,Xanthi,1,0,H,0,0,D
G1,29/10/06,Ionikos,Atromitos,1,4,A,0,2,A
G1,29/10/06,Iraklis,Panathinaikos,0,1,A,0,0,D
G1,29/10/06,Kerkyra,Panionios,0,1,A,0,0,D
G1,29/10/06,Larisa,PAOK,1,2,A,1,0,H
G1,29/10/06,OFI,Aris,1,0,H,0,0,D
G1,04/11/06,OFI,Larisa,0,0,D,0,0,D
G1,04/11/06,PAOK,Kerkyra,1,0,H,1,0,H
G1,05/11/06,Aris,AEK,1,3,A,1,0,H
G1,05/11/06,Atromitos,Ergotelis,2,1,H,0,1,A
G1,05/11/06,Kalamaria,Iraklis,2,1,H,1,0,H
G1,05/11/06,Panathinaikos,Olympiakos,1,0,H,0,0,D
G1,05/11/06,Panionios,Egaleo,0,0,D,0,0,D
G1,05/11/06,Xanthi,Ionikos,2,0,H,1,0,H
G1,11/11/06,Egaleo,PAOK,0,2,A,0,0,D
G1,11/11/06,Iraklis,Aris,0,0,D,0,0,D
G1,12/11/06,AEK,Larisa,5,0,H,1,0,H
G1,12/11/06,Ergotelis,Panathinaikos,0,1,A,0,0,D
G1,12/11/06,Ionikos,Panionios,1,1,D,0,0,D
G1,12/11/06,Kerkyra,OFI,1,0,H,0,0,D
G1,12/11/06,Olympiakos,Kalamaria,5,0,H,1,0,H
G1,12/11/06,Xanthi,Atromitos,1,0,H,1,0,H
G1,18/11/06,AEK,Kerkyra,4,1,H,3,1,H
G1,18/11/06,Aris,Olympiakos,2,3,A,2,0,H
G1,19/11/06,Atromitos,Panathinaikos,0,4,A,0,1,A
G1,19/11/06,Kalamaria,Ergotelis,0,0,D,0,0,D
G1,19/11/06,Larisa,Iraklis,0,1,A,0,0,D
G1,19/11/06,OFI,Egaleo,1,0,H,0,0,D
G1,19/11/06,Panionios,Xanthi,0,2,A,0,0,D
G1,19/11/06,PAOK,Ionikos,3,0,H,0,0,D
G1,25/11/06,Egaleo,AEK,1,2,A,1,1,D
G1,25/11/06,Ergotelis,Aris,0,1,A,0,1,A
G1,26/11/06,Ionikos,OFI,0,2,A,0,0,D
G1,26/11/06,Iraklis,Kerkyra,1,0,H,0,0,D
G1,26/11/06,Olympiakos,Larisa,4,0,H,1,0,H
G1,26/11/06,Panathinaikos,Kalamaria,3,2,H,2,1,H
G1,26/11/06,Panionios,Atromitos,0,0,D,0,0,D
G1,26/11/06,Xanthi,PAOK,1,0,H,0,0,D
G1,02/12/06,AEK,Ionikos,2,0,H,1,0,H
G1,02/12/06,Kerkyra,Olympiakos,0,2,A,0,2,A
G1,03/12/06,Aris,Panathinaikos,1,0,H,0,0,D
G1,03/12/06,Atromitos,Kalamaria,1,1,D,1,0,H
G1,03/12/06,Iraklis,Egaleo,2,1,H,2,0,H
G1,03/12/06,Larisa,Ergotelis,2,1,H,1,1,D
G1,03/12/06,OFI,Xanthi,0,2,A,0,2,A
G1,03/12/06,PAOK,Panionios,1,1,D,1,1,D
G1,09/12/06,Ionikos,Iraklis,2,2,D,1,2,A
G1,09/12/06,Panathinaikos,Larisa,1,0,H,0,0,D
G1,10/12/06,Ergotelis,Kerkyra,1,1,D,1,1,D
G1,10/12/06,Kalamaria,Aris,1,1,D,0,1,A
G1,10/12/06,Olympiakos,Egaleo,3,2,H,0,1,A
G1,10/12/06,Panionios,OFI,1,0,H,0,0,D
G1,10/12/06,PAOK,Atromitos,0,3,A,0,2,A
G1,10/12/06,Xanthi,AEK,0,0,D,0,0,D
G1,16/12/06,Atromitos,Aris,1,1,D,1,1,D
G1,16/12/06,Iraklis,Xanthi,1,0,H,0,0,D
G1,16/12/06,Olympiakos,Ionikos,3,0,H,1,0,H
G1,17/12/06,AEK,Panionios,4,0,H,1,0,H
G1,17/12/06,Egaleo,Ergotelis,2,0,H,1,0,H
G1,17/12/06,Kerkyra,Panathinaikos,3,1,H,0,1,A
G1,17/12/06,Larisa,Kalamaria,0,1,A,0,0,D
G1,17/12/06,OFI,PAOK,1,0,H,0,0,D
G1,06/01/07,OFI,Atromitos,4,1,H,2,0,H
G1,06/01/07,PAOK,AEK,2,0,H,0,0,D
G1,07/01/07,Aris,Larisa,1,1,D,0,0,D
G1,07/01/07,Ionikos,Ergotelis,1,3,A,0,1,A
G1,07/01/07,Kalamaria,Kerkyra,1,0,H,0,0,D
G1,07/01/07,Panathinaikos,Egaleo,1,0,H,0,0,D
G1,07/01/07,Panionios,Iraklis,2,1,H,0,0,D
G1,07/01/07,Xanthi,Olympiakos,0,0,D,0,0,D
G1,13/01/07,Egaleo,Kalamaria,2,0,H,0,0,D
G1,13/01/07,Ergotelis,Xanthi,3,1,H,1,1,D
G1,14/01/07,AEK,OFI,3,1,H,1,1,D
G1,14/01/07,Atromitos,Larisa,2,2,D,1,1,D
G1,14/01/07,Ionikos,Panathinaikos,0,4,A,0,1,A
G1,14/01/07,Iraklis,PAOK,1,0,H,0,0,D
G1,14/01/07,Kerkyra,Aris,1,1,D,0,1,A
G1,14/01/07,Olympiakos,Panionios,1,0,H,1,0,H
G1,20/01/07,Aris,Egaleo,3,1,H,3,0,H
G1,20/01/07,Xanthi,Panathinaikos,0,0,D,0,0,D
G1,21/01/07,AEK,Atromitos,3,0,H,1,0,H
G1,21/01/07,Kalamaria,Ionikos,1,0,H,1,0,H
G1,21/01/07,Larisa,Kerkyra,2,2,D,0,2,A
G1,21/01/07,OFI,Iraklis,1,0,H,1,0,H
G1,21/01/07,Panionios,Ergotelis,2,0,H,1,0,H
G1,21/01/07,PAOK,Olympiakos,2,3,A,1,0,H
G1,27/01/07,Egaleo,Larisa,1,2,A,0,0,D
G1,27/01/07,Panathinaikos,Panionios,2,0,H,1,0,H
G1,28/01/07,Atromitos,Kerkyra,4,2,H,3,1,H
G1,28/01/07,Ergotelis,PAOK,0,0,D,0,0,D
G1,28/01/07,Ionikos,Aris,0,1,A,0,0,D
G1,28/01/07,Iraklis,AEK,1,1,D,0,1,A
G1,28/01/07,Olympiakos,OFI,4,1,H,2,0,H
G1,28/01/07,Xanthi,Kalamaria,0,0,D,0,0,D
G1,03/02/07,Iraklis,Atromitos,2,3,A,1,0,H
G1,03/02/07,PAOK,Panathinaikos,2,1,H,1,1,D
G1,04/02/07,AEK,Olympiakos,3,3,D,1,2,A
G1,04/02/07,Aris,Xanthi,1,0,H,0,0,D
G1,04/02/07,Kerkyra,Egaleo,3,0,H,1,0,H
G1,04/02/07,Larisa,Ionikos,3,0,H,2,0,H
G1,04/02/07,OFI,Ergotelis,1,3,A,0,2,A
G1,04/02/07,Panionios,Kalamaria,3,1,H,1,1,D
G1,10/02/07,Ergotelis,AEK,0,0,D,0,0,D
G1,10/02/07,Panionios,Aris,0,0,D,0,0,D
